200	11	-	11	-	11	-	11	-	11	-	11	-	11	-	18	0	-	-	0,7	0,7	-
400	22	-	22	-	22	-	22	-	22	-	22	-	22	-	18	1	-	-	1,4	1,4	-
600	32	-	32	-	32	-	32	-	32	-	32	-	32	-	18	1	-	-	2	2	-
800	43	-	43	-	43	-	43	-	43	-	43	-	43	-	18	1	-	-	2,7	2,7	-
1000	53	-	54	-	54	-	54	-	54	-	54	-	54	-	18	2	-	-	3,4	3,4	-
1200	66	-	66	-	65	-	65	-	65	-	65	-	65	-	18	2	-	-	4,1	4,1	-
1400	77	-	77	-	77	-	77	-	77	-	77	-	77	-	17	2	-	-	4,8	4,8	-
1600	89	-	89	-	89	-	88	-	88	-	88	-	88	-	17	3	-	-	5,6	5,6	-
1800	101	-	101	-	100	-	100	-	100	-	100	-	100	-	17	3	-	-	6,3	6,3	-
2000	113	-	112	-	112	-	112	-	112	-	111	-	111	-	16	3	-	-	7	7	-
2200	125	-	124	-	124	-	124	-	124	-	123	-	123	-	16	3	-	-	7,8	7,8	-
2400	137	-	137	-	136	-	136	-	136	-	135	-	135	-	16	4	-	-	8,6	8,6	-
2600	150	-	149	-	149	-	148	-	148	-	147	-	147	-	16	4	-	-	9,3	9,3	-
2800	163	-	162	-	161	-	161	-	160	-	160	-	160	-	16	4	-	-	10	10	-
3000	176	-	175	-	174	-	174	-	173	-	172	-	172	-	15	5	-	-	11	11	-
3200	189	-	188	-	187	-	187	-	186	-	185	-	185	-	15	5	-	-	12	12	-
3400	203	-	202	-	201	-	200	-	199	-	199	-	199	-	15	5	-	-	12	12	-
3600	217	-	216	-	215	-	214	-	213	-	212	-	212	-	15	6	-	-	13	13	-
3800	231	-	230	-	229	-	228	-	227	-	226	-	226	-	14	6	-	-	14	14	-
4000	245	-	244	-	243	-	242	-	241	-	240	-	240	-	14	6	-	-	15	15	-
4200	260	-	259	-	258	-	256	-	255	-	254	-	254	-	14	7	-	-	16	16	-
4400	276	-	274	-	273	-	271	-	270	-	268	-	268	-	13	7	-	-	17	17	-
4600	292	-	290	-	288	-	286	-	285	-	283	-	283	-	13	7	-	-	18	18	-
4800	308	-	306	-	304	-	302	-	300	-	299	-	299	-	13	8	-	-	19	19	-
5000	325	-	323	-	321	-	318	-	316	-	315	-	315	-	12	8	-	-	20	20	-
5200	343	-	340	-	338	-	335	-	333	-	331	-	331	-	11	9	-	-	21	21	-
5400	361	-	358	-	355	-	353	-	350	-	348	-	348	-	11	10	-	-	22	22	-
5600	380	-	377	-	374	-	371	-	368	-	366	-	366	-	10	10	-	-	23	23	-
5800	401	-	397	-	394	-	390	-	387	-	384	-	384	-	9,9	11	-	-	24	24	-
6000	423	-	418	-	414	-	410	-	406	-	403	-	403	-	9,4	11	-	-	25	25	-
6200	446	-	441	-	436	-	432	-	427	-	423	-	423	-	8,8	12	-	-	26	26	-
6400	470	-	465	-	460	-	455	-	450	-	445	-	445	-	8,2	13	-	-	28	28	-
6600	498	-	491	-	485	-	479	-	473	-	468	-	468	-	7,5	14	-	-	29	29	-
6800	529	-	520	-	513	-	506	-	499	-	493	-	493	-	6,7	15	-	-	30	30	-
7000	564	-	554	-	545	-	536	-	528	-	521	-	521	-	5,6	16	-	-	32	32	-
7200	611	-	596	-	583	-	571	-	561	-	553	-	553	-	4,2	18	-	-	34	34	-
7400	691	-	657	-	635	-	619	-	605	-	592	-	592	-	2,4	21	-	-	38	38	-
7600	-	-	-	-	-	-	700	-	666	-	645	-	645	-	2	22	-	-	43	43	-
