11800	0	0	0	0	816	279	867	295	902	306	930	315	954	323	7,2	27	53	52	69	60	0
11600	0	0	808	275	862	291	898	302	926	312	950	320	972	327	8,5	30	54	50	71	62	0
11400	801	271	857	287	894	299	923	308	947	316	969	324	988	331	9,6	32	55	48	74	63	0
11200	852	284	890	295	919	305	945	313	966	320	986	327	1004	334	11	34	55	46	76	64	0
11000	887	292	917	301	942	310	964	317	984	324	1002	331	1018	337	12	36	56	45	78	65	0
10800	915	299	939	306	962	314	982	321	1000	327	1017	334	1032	339	12	38	57	44	79	66	0
10600	939	304	960	311	980	318	999	325	1015	330	1031	336	1045	342	13	40	57	43	80	66	0
10400	960	309	979	315	997	321	1014	328	1030	333	1044	338	1058	344	13	42	58	42	81	67	0
10200	979	313	996	319	1013	324	1029	330	1044	335	1057	341	1070	346	14	44	58	41	82	67	0
10000	997	316	1013	322	1029	327	1043	332	1057	338	1069	343	1082	347	14	47	59	40	83	68	0
9800	1013	319	1028	325	1043	330	1056	335	1069	340	1081	344	1093	349	15	49	59	39	84	68	0
9600	1029	321	1043	327	1057	332	1069	337	1081	342	1093	346	1104	351	16	51	59	39	84	69	0
9400	1044	324	1057	329	1070	334	1082	339	1093	343	1104	348	1114	352	16	54	60	38	85	69	0
9200	1058	326	1070	331	1082	336	1094	341	1105	345	1115	350	1125	354	17	56	60	38	85	70	0
9000	1071	328	1083	333	1094	338	1105	343	1116	347	1126	351	1135	356	17	59	60	37	86	70	0
8800	1084	330	1095	335	1106	339	1116	344	1127	348	1136	353	1145	357	18	62	60	36	87	70	0
8600	1097	332	1107	338	1117	341	1127	346	1137	350	1146	354	1155	359	19	65	61	35	88	71	0
8400	1109	334	1119	340	1129	343	1138	347	1147	352	1156	356	1165	361	19	68	61	34	88	71	0
8200	1121	336	1131	342	1140	344	1149	349	1157	353	1186	358	0	0	19	70	61	33	89	71	0
8000	1133	338	1142	343	1150	346	1159	350	0	0	0	0	0	0	20	73	61	32	90	71	0
