200	9	-	9	-	9	-	9	-	9	-	9	-	9	-	24	0	0	-	0,6	0,6	-
400	17	-	17	-	17	-	17	-	17	-	17	-	17	-	23	0	0	-	1,2	1,2	-
600	26	-	26	-	26	-	26	-	26	-	26	-	26	-	23	1	0	-	1,8	1,8	-
800	35	10	35	10	35	10	35	10	35	10	35	10	35	10	23	1	0,2	-	2,4	2,4	-
1000	44	13	44	12	44	12	44	12	44	12	44	12	44	12	22	1	0,1	-	3,1	3,1	-
1200	53	15	53	15	53	14	53	14	53	14	53	14	53	14	22	1	0,1	-	3,7	3,7	-
1400	62	18	62	17	62	17	62	16	62	16	62	16	62	16	21	1	0,1	-	4,3	4,3	-
1600	72	20	72	19	72	19	72	19	72	18	71	18	71	18	21	1	0,1	-	4,9	4,9	-
1800	82	22	81	21	81	21	81	21	81	21	81	20	81	20	21	1	0,1	-	5,6	5,6	-
2000	91	25	91	24	91	24	91	23	90	23	90	22	90	22	21	2	0,1	-	6,3	6,3	-
2200	101	27	101	26	101	26	100	25	100	25	100	24	100	24	20	2	0,1	-	6,9	6,9	-
2400	111	29	111	28	111	28	110	27	110	27	110	26	110	26	20	2	0,1	-	7,6	7,6	-
2600	122	31	121	31	121	30	120	29	120	29	120	28	120	28	20	3	0,1	-	8,3	8,3	-
2800	132	33	132	33	131	32	131	31	130	31	130	30	130	30	19	3	0,1	-	9	9	-
3000	142	36	142	35	142	34	142	33	141	33	141	32	140	32	19	3	0,1	-	9,7	9,7	-
3200	153	38	153	37	152	36	152	35	152	35	151	34	151	33	19	3	0,1	-	10	10	-
3400	164	40	164	40	163	39	163	38	163	37	162	36	162	35	18	4	0,1	-	11	11	-
3600	175	43	175	42	174	41	174	40	174	39	173	38	173	37	18	4	0,1	-	12	12	-
3800	187	45	186	44	186	43	185	42	185	41	184	39	184	38	18	4	0,1	-	13	13	-
4000	198	47	193	46	197	45	197	44	196	43	195	41	195	40	17	4	0,1	-	13	13	-
4200	210	49	209	48	209	47	208	46	207	45	207	43	206	42	17	4	0,1	-	14	14	-
4400	222	52	221	50	221	49	220	48	219	47	219	45	218	44	17	5	0,1	-	15	15	-
4600	234	54	234	52	233	51	232	50	231	49	230	47	230	46	16	5	0,1	-	16	16	-
4800	247	56	246	55	245	53	244	52	243	51	242	49	242	48	16	5	0,1	-	17	17	-
5000	260	58	250	57	258	56	257	54	256	53	255	51	254	50	15	6	0,1	-	17	17	-
5200	273	61	272	60	271	58	270	57	269	55	267	53	266	52	15	6	0,1	-	18	18	-
5400	287	64	285	62	284	60	283	59	282	57	280	55	279	54	15	6	0,1	-	19	19	-
5600	301	66	299	64	298	63	297	61	295	59	294	57	292	56	14	6	0,1	-	20	20	-
5800	315	68	314	67	312	65	311	63	309	62	307	60	306	58	14	7	0,1	-	21	21	-
6000	330	71	329	69	327	67	325	65	323	64	321	62	320	60	14	7	0,1	-	22	22	-
6200	346	74	344	72	342	70	340	68	338	66	336	64	334	62	13	8	0,1	-	22	22	-
6400	362	76	360	74	358	72	355	70	353	68	351	66	349	64	13	8	0,1	-	23	23	-
6600	379	79	377	77	374	75	371	73	368	70	366	68	364	66	12	8	-	-	24	24	-
6800	397	82	394	80	391	78	388	75	385	73	382	70	380	68	12	9	-	-	25	25	-
7000	416	85	412	83	408	80	405	77	402	75	399	73	396	70	11	9	-	-	26	26	-
7200	436	88	431	85	427	83	423	80	419	77	416	75	413	72	10	10	-	-	27	27	-
7400	457	91	451	88	447	85	442	82	438	80	435	77	431	74	9,7	10	-	-	28	28	-
7600	479	94	473	91	468	88	463	85	458	82	454	79	450	76	9	11	-	-	30	30	-
7800	503	97	497	94	491	91	485	88	480	85	475	82	470	78	8,3	12	-	-	31	31	-
8000	530	100	523	97	516	94	509	91	503	87	497	84	492	81	7,5	12	-	-	32	32	-
8200	562	103	553	100	544	97	536	94	528	90	521	87	516	84	6,7	13	-	-	34	34	-
8400	600	107	587	103	576	100	566	97	557	93	549	90	542	87	5,7	14	-	-	35	35	-
8600	652	113	632	108	615	104	601	100	590	96	580	93	571	90	4,3	16	-	-	37	37	-
8800	750	120	716	115	673	110	648	105	631	100	617	96	605	93	-	19	-	-	40	40	-
9000	-	-	750	118	750	115	750	112	703	106	670	101	650	97	-	22	-	-	45	45	-
9200	-	-	-	-	-	-	-	-	750	109	750	106	750	102	-	-	-	-	-	-	-
