5000	247	71	247	71	247	71	247	71	247	71	247	71	247	71	37	9	1,3	0	4	14	0
5200	252	74	252	74	252	74	252	74	252	74	252	74	252	74	33	9	0,8	0	7	15	0
5400	258	78	258	78	258	78	258	78	258	78	258	78	258	78	31	8	0,6	0	9	16	0
5600	264	82	264	82	264	82	264	82	264	82	264	82	264	82	29	8	0,6	0	10	16	0
5800	271	86	271	86	271	86	271	86	271	86	271	86	271	86	27	9	0,6	0	10	17	0
6000	279	89	279	89	279	89	279	89	279	89	279	89	279	89	25	9	0,5	0	11	18	0
6200	287	93	287	93	287	93	287	93	287	93	287	93	287	93	24	9	0,5	0	12	19	0
6400	295	97	295	97	295	97	295	97	295	97	295	97	295	97	23	9	0,5	0	13	19	0
6600	303	101	303	101	303	101	303	101	303	101	303	101	303	101	22	9	0,5	0	14	20	0
6800	312	105	312	105	312	105	312	105	312	105	312	105	312	105	21	9	0,5	0	15	21	0
7000	322	109	322	109	322	109	322	109	322	109	322	109	322	109	20	9	0,4	0	16	22	0
7200	332	114	332	114	332	114	332	114	332	114	332	114	332	114	19	9	0,4	0	18	23	0
7400	342	118	342	118	342	118	342	118	342	118	342	118	342	118	18	9	0,4	0	19	24	0
7600	353	122	353	122	353	122	353	122	353	122	353	122	353	122	17	10	0,4	0	20	24	0
7800	364	127	364	127	364	127	364	127	364	127	364	127	364	127	17	10	0,4	0	21	25	0
8000	376	132	376	132	376	132	376	132	376	132	376	132	376	132	16	10	0,4	0	22	26	0
8200	388	136	388	136	388	136	388	136	388	136	388	136	388	136	15	10	0,4	0	23	27	0
8400	401	141	401	141	401	141	401	141	401	141	401	141	401	141	14	11	0,4	0	24	28	0
8600	415	146	415	146	415	146	415	146	415	146	415	146	415	146	14	11	0,3	0	25	29	0
8800	429	152	429	152	429	152	429	152	429	152	429	152	429	152	13	11	0,3	0	26	30	0
9000	444	157	444	157	444	157	444	157	444	157	444	157	444	157	12	12	0,3	0	26	31	0
9200	460	163	460	163	460	163	460	163	460	163	460	163	460	163	12	12	0,3	0	27	33	0
9400	477	169	477	169	477	169	477	169	477	169	477	169	477	169	11	13	0,3	0	27	34	0
9600	496	175	496	175	496	175	496	175	496	175	496	175	496	175	10	13	0,3	0	28	35	0
9800	516	182	516	182	516	182	516	182	516	182	516	182	516	182	9,2	14	0,3	0	29	36	0
10000	538	189	538	189	538	189	538	189	538	189	538	189	538	189	8,3	14	0,3	0	30	38	0
10200	562	197	562	197	562	197	562	197	562	197	562	197	562	197	7,3	15	0,3	0	32	39	0
10400	590	206	590	206	590	206	590	206	590	206	590	206	590	206	6,2	16	0,3	0	34	41	0
10600	625	217	625	217	625	217	625	217	625	217	625	217	625	217	4,8	17	0,3	0	37	43	0
10800	676	232	676	232	676	232	676	232	676	232	676	232	676	232	4	19	0,3	0	40	46	0
