4000	337	73	337	73	337	73	337	73	337	73	337	73	337	73	24	9	0,5	0	8	15	0
4200	346	77	346	77	346	77	346	77	346	77	346	77	346	77	21	9	0,5	0	8	15	0
4400	355	82	355	82	355	82	355	82	355	82	355	82	355	82	19	9	0,5	0	9	16	0
4600	365	86	365	86	365	86	365	86	365	86	365	86	365	86	18	9	0,4	0	11	17	0
4800	376	91	376	91	376	91	376	91	376	91	376	91	376	91	16	9	0,4	0	12	18	0
5000	388	96	388	96	388	96	388	96	388	96	388	96	388	96	15	10	0,4	0	13	19	0
5200	401	101	401	101	401	101	401	101	401	101	401	101	401	101	14	10	0,4	0	14	20	0
5400	416	106	416	106	416	106	416	106	416	106	416	106	416	106	13	10	0,3	0	16	21	0
5600	431	111	431	111	431	111	431	111	431	111	431	111	431	111	12	10	0,3	0	17	22	0
5800	448	117	448	117	448	117	448	117	448	117	448	117	448	117	11	10	0,3	0	18	23	0
6000	466	123	466	123	466	123	466	123	466	123	466	123	466	123	10	11	0,3	0	20	25	0
6200	485	129	485	129	485	129	485	129	485	129	485	129	485	129	9,2	11	0,3	0	21	26	0
6400	507	136	507	136	507	136	507	136	507	136	507	136	507	136	8,3	12	0,3	0	22	27	0
6600	532	144	532	144	532	144	532	144	532	144	532	144	532	144	7,3	12	0,3	0	24	29	0
6800	560	152	560	152	560	152	560	152	560	152	560	152	560	152	6,2	13	0,3	0	25	30	0
7000	594	161	594	161	594	161	594	161	594	161	594	161	594	161	5	14	0,3	0	27	32	0
7200	638	173	638	173	638	173	638	173	638	173	638	173	638	173	3,5	16	0,2	0	30	35	0
7400	731	195	731	195	731	195	731	195	731	195	731	195	731	195	3	19	0,2	0	34	39	0
