6200	176	66	176	66	176	66	176	66	176	66	176	66	176	66	64	7	1,6	0	4	13	0
6400	179	69	179	69	179	69	179	69	179	69	179	69	179	69	57	7	1,4	0	5	14	0
6600	183	73	183	73	183	73	183	73	183	73	183	73	183	73	51	7	1,3	0	5	15	0
6800	187	76	187	76	187	76	187	76	187	76	187	76	187	76	47	7	1,2	0	6	15	0
7000	191	79	191	79	191	79	191	79	191	79	191	79	191	79	44	7	1,0	0	7	16	0
7200	195	82	195	82	195	82	195	82	195	82	195	82	195	82	41	7	0,9	0	8	16	0
7400	200	86	200	86	200	86	200	86	200	86	200	86	200	86	38	8	0,9	0	9	17	0
7600	205	89	205	89	205	89	205	89	205	89	205	89	205	89	36	8	0,8	0	9	18	0
7800	211	92	211	92	211	92	211	92	211	92	211	92	211	92	34	8	0,8	0	10	18	0
8000	216	96	216	96	216	96	216	96	216	96	216	96	216	96	33	8	0,7	0	12	19	0
8200	222	99	222	99	222	99	222	99	222	99	222	99	222	99	31	8	0,6	0	13	20	0
8400	229	103	229	103	229	103	229	103	229	103	229	103	229	103	30	8	0,6	0	14	21	0
8600	235	107	235	107	235	107	235	107	235	107	235	107	235	107	29	8	0,6	0	15	21	0
8800	242	110	242	110	242	110	242	110	242	110	242	110	242	110	28	8	0,6	0	16	22	0
9000	249	114	249	114	249	114	249	114	249	114	249	114	249	114	27	8	0,5	0	17	23	0
9200	256	118	256	118	256	118	256	118	256	118	256	118	256	118	26	9	0,5	0	18	24	0
9400	264	121	264	121	264	121	264	121	264	121	264	121	264	121	25	9	0,5	0	19	24	0
9600	272	125	272	125	272	125	272	125	272	125	272	125	272	125	24	9	0,5	0	20	25	0
9800	280	129	280	129	280	129	280	129	280	129	280	129	280	129	23	9	0,5	0	21	26	0
10000	288	133	288	133	288	133	288	133	288	133	288	133	288	133	22	9	0,5	0	22	27	0
10200	297	137	297	137	297	137	297	137	297	137	297	137	297	137	22	10	0,4	0	23	27	0
10400	306	142	306	142	306	142	306	142	306	142	306	142	306	142	21	10	0,5	0	23	28	0
10600	315	146	315	146	315	146	315	146	315	146	315	146	315	146	20	10	0,4	0	24	29	0
10800	325	150	325	150	325	150	325	150	325	150	325	150	325	150	20	10	0,4	0	25	30	0
11000	335	154	335	154	335	154	335	154	335	154	335	154	335	154	19	11	0,4	0	26	31	0
11200	345	159	345	159	345	159	345	159	345	159	345	159	345	159	19	11	0,4	0	27	32	0
11400	355	163	355	163	355	163	355	163	355	163	355	163	355	163	18	11	0,4	0	28	33	0
11600	366	168	366	168	366	168	366	168	366	168	366	168	366	168	17	12	0,4	0	29	34	0
11800	377	173	377	173	377	173	377	173	377	173	377	173	377	173	17	12	0,4	0	30	35	0
12000	389	177	389	177	389	177	389	177	389	177	389	177	389	177	16	12	0,4	0	31	35	0
12200	401	182	401	182	401	182	401	182	401	182	401	182	401	182	16	12	0,4	0	32	36	0
12400	413	187	413	187	413	187	413	187	413	187	413	187	413	187	15	13	0,4	0	33	37	0
12600	426	193	426	193	426	193	426	193	426	193	426	193	426	193	14	13	0,4	0	34	39	0
12800	440	198	440	198	440	198	440	198	440	198	440	198	440	198	14	14	0,4	0	35	40	0
13000	454	204	454	204	454	204	454	204	454	204	454	204	454	204	13	14	0,4	0	36	41	0
13200	468	209	468	209	468	209	468	209	468	209	468	209	468	209	13	15	0,4	0	37	42	0
13400	484	215	484	215	484	215	484	215	484	215	484	215	484	215	12	15	0,4	0	38	43	0
13600	500	222	500	222	500	222	500	222	500	222	500	222	500	222	11	16	0,3	0	39	44	0
13800	518	228	518	228	518	228	518	228	518	228	518	228	518	228	11	16	0,3	0	40	46	0
14000	537	235	537	235	537	235	537	235	537	235	537	235	537	235	9,8	17	0,3	0	41	47	0
14200	557	243	557	243	557	243	557	243	557	243	557	243	557	243	8,9	18	0,3	0	42	49	0
14400	580	251	580	251	580	251	580	251	580	251	580	251	580	251	7,9	19	0,3	0	44	50	0
14600	606	260	606	260	606	260	606	260	606	260	606	260	606	260	6,8	20	0,3	0	45	52	0
14800	637	271	637	271	637	271	637	271	637	271	637	271	637	271	5,4	21	0,3	0	47	54	0
15000	681	286	681	286	681	286	681	286	681	286	681	286	681	286	3	23	0,3	0	49	57	0
