3200	396	69	396	69	396	69	396	69	396	69	396	69	396	69	20	11	0,4	0	7	14	0
3400	407	75	407	75	407	75	407	75	407	75	407	75	407	75	17	11	0,4	0	9	15	0
3600	420	80	420	80	420	80	420	80	420	80	420	80	420	80	14	11	0,4	0	10	16	0
3800	435	86	435	86	435	86	435	86	435	86	435	86	435	86	12	11	0,3	0	11	17	0
4000	452	92	452	92	452	92	452	92	452	92	452	92	452	92	11	11	0,3	0	12	18	0
4200	471	98	471	98	471	98	471	98	471	98	471	98	471	98	9,5	12	0,3	0	13	20	0
4400	492	104	492	104	492	104	492	104	492	104	492	104	492	104	8,4	12	0,3	0	15	21	0
4600	516	111	516	111	516	111	516	111	516	111	516	111	516	111	7,3	12	0,3	0	16	22	0
4800	545	119	545	119	545	119	545	119	545	119	545	119	545	119	6,2	13	0,3	0	18	24	0
5000	579	128	579	128	579	128	579	128	579	128	579	128	579	128	5,1	14	0,2	0	21	26	0
5200	622	139	622	139	622	139	622	139	622	139	622	139	622	139	3,8	15	0,2	0	23	28	0
5400	688	154	688	154	688	154	688	154	688	154	688	154	688	154	3	17	0,2	0	26	31	0
