5200	191	48	191	48	191	48	191	48	191	48	191	48	191	48	42	6	0,3	0	15	13	0
5400	196	49	196	49	196	49	196	49	196	49	196	49	196	49	39	6	0,3	0	16	13,7	0
5600	201	51	201	51	201	51	201	51	201	51	201	51	201	51	36	7	0,3	0	18	14,4	0
5800	207	53	207	53	207	53	207	53	207	53	207	53	207	53	34	7	0,3	0	20	15,1	0
6000	213	55	213	55	213	55	213	55	213	55	213	55	213	55	33	7	0,3	0	22	15,8	0
6200	219	57	219	57	219	57	219	57	219	57	219	57	219	57	31	7	0,3	0	23	16,5	0
6400	225	59	225	59	225	59	225	59	225	59	225	59	225	59	29	8	0,3	0	25	17,2	0
6600	232	60	232	60	232	60	232	60	232	60	232	60	232	60	28	8	0,2	0	27	17,9	0
6800	239	62	239	62	239	62	239	62	239	62	239	62	239	62	27	8	0,2	0	29	18,7	0
7000	247	64	247	64	247	64	247	64	247	64	247	64	247	64	26	9	0,2	0	31	19,4	0
7200	255	66	255	66	255	66	255	66	255	66	255	66	255	66	24	9	0,2	0	32	20,2	0
7400	263	68	263	68	263	68	263	68	263	68	263	68	263	68	23	9	0,2	0	34	21	0
7600	272	70	272	70	272	70	272	70	272	70	272	70	272	70	22	10	0,2	0	36	21,7	0
7800	281	72	281	72	281	72	281	72	281	72	281	72	281	72	22	10	0,2	0	38	22,5	0
8000	290	74	290	74	290	74	290	74	290	74	290	74	290	74	21	10	0,2	0	40	23,3	0
8200	299	76	299	76	299	76	299	76	299	76	299	76	299	76	20	10	0,2	0	42	24,1	0
8400	309	78	309	78	309	78	309	78	309	78	309	78	309	78	19	11	0,2	0	43	24,9	0
8600	319	80	319	80	319	80	319	80	319	80	319	80	319	80	19	11	0,2	0	45	25,8	0
8800	330	82	330	82	330	82	330	82	330	82	330	82	330	82	18	12	0,2	0	47	26,6	0
9000	341	84	341	84	341	84	341	84	341	84	341	84	341	84	18	12	0,2	0	49	27,5	0
9200	352	86	352	86	352	86	352	86	352	86	352	86	352	86	17	12	0,2	0	51	28,4	0
9400	364	88	364	88	364	88	364	88	364	88	364	88	364	88	16	13	0,2	0	53	29,3	0
9600	376	90	376	90	376	90	376	90	376	90	376	90	376	90	16	13	0,2	0	54	30,3	0
9800	389	92	389	92	389	92	389	92	389	92	389	92	389	92	15	14	0,2	0	56	31,3	0
10000	402	94	402	94	402	94	402	94	402	94	402	94	402	94	14	14	0,2	0	58	32,3	0
10200	416	96	416	96	416	96	416	96	416	96	416	96	416	96	14	15	0,2	0	60	33,4	0
10400	431	98	431	98	431	98	431	98	431	98	431	98	431	98	13	15	0,2	0	62	34,5	0
10600	446	100	446	100	446	100	446	100	446	100	446	100	446	100	12	16	0,2	0	64	35,6	0
10800	462	102	462	102	462	102	462	102	462	102	462	102	462	102	12	17	0,2	0	66	36,8	0
11000	479	104	479	104	479	104	479	104	479	104	479	104	479	104	11	17	0,2	0	69	38	0
11200	498	106	498	106	498	106	498	106	498	106	498	106	498	106	10	18	0,2	0	71	39,3	0
11400	518	108	518	108	518	108	518	108	518	108	518	108	518	108	9,1	19	0,2	0	73	40,7	0
11600	540	111	540	111	540	111	540	111	540	111	540	111	540	111	8,1	20	0,2	0	76	42,2	0
11800	565	114	565	114	565	114	565	114	565	114	565	114	565	114	7	21	0,1	0	79	43,8	0
12000	594	117	594	117	594	117	594	117	594	117	594	117	594	117	5,7	22	0,1	0	82	45,6	0
12200	630	120	630	120	630	120	630	120	630	120	630	120	630	120	3,9	24	0,1	0	85	48	0
12400	683	125	683	125	683	125	683	125	683	125	683	125	683	125	1	28	0,1	0	90	51,6	0
