7000	180	62	180	62	180	62	180	62	180	62	180	62	180	62	39	5	0,3	0	22	15,7	0
7200	185	64	185	64	185	64	185	64	185	64	185	64	185	64	38	5	0,3	0	24	16,4	0
7400	190	65	190	65	190	65	190	65	190	65	190	65	190	65	37	5	0,3	0	25	17,0	0
7600	195	67	195	67	195	67	195	67	195	67	195	67	195	67	36	6	0,3	0	27	17,7	0
7800	201	69	201	69	201	69	201	69	201	69	201	69	201	69	35	6	0,3	0	28	18,4	0
8000	206	71	206	71	206	71	206	71	206	71	206	71	206	71	34	7	0,3	0	30	19,0	0
8200	212	72	212	72	212	72	212	72	212	72	212	72	212	72	33	7	0,3	0	31	19,7	0
8400	218	74	218	74	218	74	218	74	218	74	218	74	218	74	31	7	0,3	0	33	20,4	0
8600	225	76	225	76	225	76	225	76	225	76	225	76	225	76	30	8	0,3	0	34	21,2	0
8800	231	77	231	77	231	77	231	77	231	77	231	77	231	77	29	8	0,2	0	36	21,9	0
9000	238	79	238	79	238	79	238	79	238	79	238	79	238	79	28	8	0,2	0	38	22,7	0
9200	246	81	246	81	246	81	246	81	246	81	246	81	246	81	27	9	0,2	0	39	23,4	0
9400	253	82	253	82	253	82	253	82	253	82	253	82	253	82	26	9	0,2	0	41	24,2	0
9600	261	84	261	84	261	84	261	84	261	84	261	84	261	84	25	9	0,2	0	42	25,0	0
9800	269	86	269	86	269	86	269	86	269	86	269	86	269	86	24	9	0,2	0	44	25,8	0
10000	278	88	278	88	278	88	278	88	278	88	278	88	278	88	23	10	0,2	0	46	26,6	0
10200	287	90	287	90	287	90	287	90	287	90	287	90	287	90	22	10	0,2	0	47	27,4	0
10400	296	91	296	91	296	91	296	91	296	91	296	91	296	91	22	10	0,2	0	49	28,2	0
10600	305	93	305	93	305	93	305	93	305	93	305	93	305	93	21	11	0,2	0	50	29,1	0
10800	315	95	315	95	315	95	315	95	315	95	315	95	315	95	21	11	0,2	0	52	29,9	0
11000	324	97	324	97	324	97	324	97	324	97	324	97	324	97	20	12	0,2	0	54	30,8	0
11200	334	99	334	99	334	99	334	99	334	99	334	99	334	99	19	12	0,2	0	55	31,6	0
11400	345	101	345	101	345	101	345	101	345	101	345	101	345	101	19	12	0,2	0	57	32,5	0
11600	356	103	356	103	356	103	356	103	356	103	356	103	356	103	18	12	0,2	0	59	33,4	0
11800	367	105	367	105	367	105	367	105	367	105	367	105	367	105	18	13	0,2	0	61	34,3	0
12000	378	107	378	107	378	107	378	107	378	107	378	107	378	107	17	13	0,2	0	63	35,3	0
12200	390	109	390	109	390	109	390	109	390	109	390	109	390	109	16	14	0,2	0	64	36,2	0
12400	402	111	402	111	402	111	402	111	402	111	402	111	402	111	16	14	0,2	0	66	37,2	0
12600	415	113	415	113	415	113	415	113	415	113	415	113	415	113	15	15	0,2	0	68	38,3	0
12800	429	115	429	115	429	115	429	115	429	115	429	115	429	115	14	15	0,2	0	70	39,3	0
13000	443	117	443	117	443	117	443	117	443	117	443	117	443	117	14	16	0,2	0	72	40,4	0
13200	457	119	457	119	457	119	457	119	457	119	457	119	457	119	13	17	0,2	0	73	41,5	0
13400	472	121	472	121	472	121	472	121	472	121	472	121	472	121	13	17	0,2	0	75	52,7	0
13600	488	123	488	123	488	123	488	123	488	123	488	123	488	123	12	18	0,2	0	77	43,9	0
13800	504	125	504	125	504	125	504	125	504	125	504	125	504	125	11	19	0,2	0	79	45,2	0
14000	522	128	522	128	522	128	522	128	522	128	522	128	522	128	11	20	0,2	0	81	46,5	0
14200	541	130	541	130	541	130	541	130	541	130	541	130	541	130	9,7	20	0,2	0	83	47,9	0
14400	561	132	561	132	561	132	561	132	561	132	561	132	561	132	8,5	21	0,2	0	86	49,4	0
14600	585	134	585	134	585	134	585	134	585	134	585	134	585	134	7,3	22	0,2	0	88	51,1	0
14800	613	136	613	136	613	136	613	136	613	136	613	136	613	136	6	23	0,2	0	90	53,0	0
15000	647	139	647	139	647	139	647	139	647	139	647	139	647	139	4,3	25	0,2	0	93	55,3	0
15200	693	142	693	142	693	142	693	142	693	142	693	142	693	142	1,6	28	0,2	0	98	58,7	0
