19	1000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
23	1200	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
27	1400	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
31	1600	29	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
35	1800	26	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
40	2000	24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
44	2200	22	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
49	2400	20	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
54	2600	19	37	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
58	2800	17	34	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
63	3000	16	32	48	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
68	3200	15	30	44	59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
79	3600	13	27	40	54	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
89	4000	12	25	37	49	61	72	83	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
101	4400	11	22	33	44	55	66	77	88	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
113	4800	10	20	30	40	51	61	71	81	90	100	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
125	5200	9	19	28	37	47	56	66	75	84	93	102	111	119	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
139	5600	8	17	26	35	44	52	61	70	79	87	96	104	112	120	129	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
153	6000	8	16	25	33	41	49	57	66	74	82	90	98	106	114	122	130	138	146	-	-	-	-	-	-	-	-	-	-	-	-
167	6400	7	15	23	31	39	46	54	62	70	78	86	93	101	109	116	123	131	138	145	152	160	-	-	-	-	-	-	-	-	-
183	6800	7	15	22	30	37	44	52	59	67	74	82	89	96	103	110	117	124	131	138	145	152	159	166	173	-	-	-	-	-	-
200	7200	7	14	21	28	35	42	49	56	63	70	77	84	91	98	104	111	118	125	132	139	145	152	159	165	172	178	185	191	-	-
217	7600	7	14	20	27	33	40	47	54	60	67	73	80	86	93	99	105	112	119	126	133	139	145	152	158	164	170	176	182	188	194
234	8000	7	13	19	25	31	38	44	51	57	63	70	76	83	88	94	100	107	113	120	127	133	139	145	151	157	163	169	175	181	187
253	8400	6	12	18	24	30	36	42	48	54	60	66	72	78	84	90	96	102	108	115	121	127	133	139	145	151	157	163	169	175	181
273	8800	6	12	18	23	29	34	40	46	52	58	63	69	75	81	87	92	98	104	110	116	122	128	134	140	146	152	158	164	170	176
293	9200	6	12	17	22	28	33	39	45	51	56	61	67	73	79	84	89	95	100	106	112	118	123	129	135	141	147	153	159	165	171
314	9600	6	12	17	22	27	32	38	44	50	55	60	66	71	76	81	86	92	97	103	108	114	119	125	131	137	142	148	154	160	166
337	10000	6	12	17	22	27	32	38	43	49	54	59	64	69	74	79	84	90	95	100	105	111	116	122	127	133	138	144	149	155	161
361	10400	6	11	16	21	26	32	37	42	47	52	57	62	67	72	77	82	88	93	98	103	109	114	119	124	129	134	140	145	151	156
385	10800	6	11	16	21	26	31	36	41	46	51	56	61	66	71	76	81	86	91	96	101	106	111	116	121	126	131	136	141	147	152
411	11200	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	104	109	114	119	123	128	133	138	143	148
438	11600	5	10	15	20	25	30	35	40	45	49	54	59	64	69	74	79	84	89	94	98	103	108	112	117	121	126	131	136	141	145
467	12000	5	10	15	20	25	30	35	40	45	49	54	59	64	69	74	79	84	88	93	97	102	107	111	116	120	125	130	135	140	144
499	12400	5	10	15	20	25	30	35	40	45	49	54	59	64	69	74	79	84	88	93	97	102	107	111	116	120	125	130	135	140	144
534	12800	6	11	16	21	26	31	36	41	46	50	55	60	65	70	75	80	85	89	94	98	103	108	112	117	121	126	131	136	141	145
574	13200	6	12	17	23	28	33	37	43	48	53	58	63	68	73	78	83	88	93	98	102	107	112	117	122	126	131	136	140	145	149
622	13600	7	13	19	25	31	37	43	48	54	59	65	71	76	81	86	91	96	101	106	111	116	121	126	131	135	140	145	150	155	159
695	14000	10	19	28	37	45	53	61	68	75	81	87	93	99	105	111	117	123	128	134	139	145	150	155	160	165	171	176	181	186	191
750	14150	17	32	46	58	68	77	86	94	102	110	117	124	131	138	145	151	157	163	169	175	181	187	192	198	203	208	213	218	223	228
