44	1000	49	97	144	190	235	279	322	364	405	445	483	519	553	586	617	647	675	702	-	-	-	-	-	-	-	-	-	-	-	-
53	1200	40	80	120	160	199	237	274	310	346	381	414	446	477	507	536	564	591	617	642	666	690	-	-	-	-	-	-	-	-	-
62	1400	34	69	103	137	171	204	237	269	300	331	361	390	418	446	473	499	524	549	573	596	618	640	661	681	-	-	-	-	-	-
72	1600	30	60	90	120	150	179	208	236	264	292	319	346	372	397	422	446	470	493	516	538	559	579	599	618	637	656	674	-	-	-
81	1800	27	54	81	107	134	160	186	212	237	262	286	310	334	358	381	403	425	447	468	489	509	529	548	567	585	602	619	636	653	669
91	2000	24	49	73	97	121	145	169	192	215	238	260	282	304	326	347	368	388	408	428	448	467	486	504	522	540	557	573	589	605	620
110	2200	22	44	66	88	110	132	154	176	197	219	240	260	280	300	319	338	357	376	395	413	431	449	467	484	501	517	533	548	563	578
120	2400	20	40	60	80	101	121	142	162	182	202	222	241	259	277	295	313	331	349	366	383	400	417	434	451	467	482	497	512	527	542
131	2600	19	37	56	74	93	112	131	150	169	187	205	223	240	257	274	291	308	325	341	357	373	389	405	421	437	452	467	482	496	510
142	2800	18	35	52	69	87	105	122	140	157	174	190	207	223	239	255	271	287	303	319	334	350	365	380	395	410	425	440	454	468	482
152	3000	16	33	49	65	81	98	114	131	147	163	178	194	209	224	239	254	269	284	299	314	339	344	358	373	387	401	415	429	443	456
174	3200	15	31	46	61	77	93	108	123	138	153	168	183	198	213	227	241	255	269	283	297	311	325	339	353	367	380	393	406	420	433
197	3600	14	28	42	56	70	84	97	111	124	138	151	165	178	191	204	217	230	243	256	268	281	294	307	319	332	344	356	368	381	393
220	4000	13	26	39	52	64	76	89	100	113	125	137	150	162	175	187	198	210	221	233	244	256	268	280	292	304	315	327	338	350	361
244	4400	12	24	36	48	59	70	81	92	103	114	126	138	150	161	173	184	194	205	216	227	238	249	260	271	282	293	304	315	325	335
270	4800	11	22	33	44	54	65	75	85	96	106	117	128	139	150	161	171	181	190	200	210	221	232	243	253	264	274	284	294	304	314
297	5200	10	20	30	40	50	60	70	80	90	100	111	121	131	141	151	160	169	178	188	198	209	220	230	240	250	259	269	278	287	297
325	5600	10	19	29	38	48	57	67	76	86	95	105	115	124	133	143	152	161	170	179	189	199	209	219	229	239	248	257	266	275	285
355	6000	9	18	27	36	46	55	64	73	82	91	100	109	118	127	137	146	155	164	174	183	193	202	212	221	231	240	249	258	268	278
388	6400	8	17	26	35	44	53	61	70	78	87	96	105	114	123	133	142	151	160	170	179	188	198	207	217	226	235	245	255	265	275
423	6800	9	17	26	34	43	52	61	69	78	85	94	103	112	121	131	140	150	159	168	178	188	197	207	216	226	235	244	253	262	272
463	7200	9	17	26	35	43	52	60	69	77	86	95	104	113	123	132	142	152	162	172	181	191	201	212	223	234	246	259	271	284	296
509	7600	9	17	26	35	44	53	62	71	80	90	99	109	119	129	139	150	161	172	183	194	206	219	233	247	262	278	-	-	-	-
566	8000	9	18	37	37	47	57	67	77	88	99	111	123	135	148	161	175	190	206	223	241	-	-	-	-	-	-	-	-	-	-
648	8400	10	21	43	43	56	70	85	101	118	137	157	178	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
750	8800	23	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
