60	1000	49	97	144	190	235	279	322	364	405	445	483	519	553	586	618	649	679	-	-	-	-	-	-	-	-	-	-	-	-	-
73	1200	40	80	120	160	199	237	274	310	346	381	415	447	478	508	537	565	592	618	643	667	-	-	-	-	-	-	-	-	-	-
85	1400	34	69	103	137	171	204	237	269	301	332	362	391	420	448	475	502	528	553	577	600	622	643	663	-	-	-	-	-	-	-
98	1600	30	60	90	120	150	179	208	237	265	293	320	347	373	399	425	450	474	497	519	541	562	583	604	624	644	-	-	-	-	-
111	1800	27	54	81	107	134	160	186	212	237	262	287	312	336	360	384	407	429	451	472	493	513	533	553	572	591	610	628	-	-	-
125	2000	25	49	73	97	121	145	169	192	215	238	261	284	306	328	350	371	392	413	433	453	472	491	510	528	546	564	581	598	615	-
138	2200	23	45	76	89	111	133	155	176	198	219	240	261	281	302	322	342	362	381	400	419	437	455	473	491	508	525	542	558	574	590
152	2400	21	41	62	82	102	123	143	163	183	203	223	242	261	280	299	318	336	354	372	390	407	424	441	458	475	491	508	524	539	554
166	2600	19	38	57	76	95	114	133	152	170	189	208	226	244	262	280	298	315	332	348	365	382	398	414	430	446	462	478	493	508	523
180	2800	18	36	53	71	89	107	124	142	159	177	194	212	229	246	263	280	296	312	328	344	360	375	391	406	421	436	451	466	481	496
194	3000	17	34	50	67	84	100	116	133	140	166	182	199	215	231	247	263	279	295	311	326	341	356	371	386	400	415	429	444	458	473
208	3200	16	32	48	63	79	94	109	125	140	156	171	187	202	217	233	248	264	279	295	310	325	340	355	369	383	397	411	425	439	453
239	3600	15	29	43	57	71	86	100	114	128	142	157	171	185	199	213	227	241	255	269	283	297	311	324	337	350	364	377	391	405	419
272	4000	14	27	40	53	66	80	93	106	119	132	146	159	172	185	198	211	224	237	250	263	276	289	302	315	328	341	354	367	380	394
306	4400	13	25	37	50	62	75	87	100	112	124	137	150	162	174	187	200	212	225	237	250	262	275	288	301	314	327	340	353	366	380
343	4800	12	24	35	47	59	71	83	95	107	119	131	143	155	167	180	193	205	218	230	243	255	268	281	294	307	321	335	350	364	379
383	5200	12	23	34	46	57	68	80	92	104	116	128	140	152	164	176	189	202	215	229	243	257	272	287	302	317	332	348	364	-	-
429	5600	11	22	33	45	57	69	81	93	106	119	131	144	157	170	183	197	212	228	244	261	279	297	315	-	-	-	-	-	-	-
482	6000	12	24	36	48	61	74	87	100	114	128	143	160	178	197	217	238	261	-	-	-	-	-	-	-	-	-	-	-	-	-
548	6400	14	28	43	58	74	92	113	138	166	197	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
656	6800	46	92	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
