60	1000	49	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
73	1200	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
85	1400	34	69	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
98	1600	30	60	90	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
111	1800	27	53	79	106	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
125	2000	24	48	72	96	120	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
138	2200	22	44	66	88	110	131	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
152	2400	21	41	61	81	101	122	142	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
166	2600	19	38	57	75	94	113	131	150	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
180	2800	18	35	53	70	88	105	123	140	157	174	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
194	3000	17	33	50	66	82	98	115	131	147	163	179	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
208	3200	15	31	46	62	77	92	108	123	154	154	169	184	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
239	3600	14	28	42	56	70	84	99	113	140	140	154	168	182	196	209	222	234	-	-	-	-	-	-	-	-	-	-	-	-	-
272	4000	13	26	39	52	65	78	91	104	129	129	142	155	168	180	192	204	216	228	240	252	264	-	-	-	-	-	-	-	-	-
306	4400	13	25	37	49	61	73	85	97	120	120	132	144	156	167	179	190	202	213	224	235	246	257	268	279	290	301	-	-	-	-
343	4800	12	24	35	47	58	69	81	92	114	114	125	136	147	158	169	180	191	201	212	222	232	242	253	263	274	284	295	305	315	325
383	5200	12	23	34	45	56	67	78	89	110	110	120	131	141	152	162	173	183	193	203	213	223	233	243	253	263	273	283	293	303	312
429	5600	11	22	33	44	55	66	76	87	108	108	118	129	139	149	159	169	179	189	199	209	219	228	238	248	257	267	277	287	297	306
482	6000	12	24	35	46	57	67	78	88	109	109	120	130	141	151	161	171	181	191	201	210	220	229	239	249	258	268	278	288	298	307
548	6400	13	26	38	50	62	74	85	96	118	118	129	140	151	161	171	181	191	201	211	221	230	240	249	258	268	277	287	296	306	315
656	6800	20	39	57	73	88	102	116	129	155	155	167	179	191	202	213	224	235	246	257	267	277	287	297	307	317	326	336	345	355	364
750	6880	46	84	115	140	160	177	192	206	232	232	245	257	269	281	293	304	315	326	337	347	357	367	377	387	397	406	416	425	435	444
