13	1000	49	97	144	190	235	279	322	364	405	444	481	516	550	583	615	645	674	701	727	-	-	-	-	-	-	-	-	-	-	-
16	1200	40	80	119	158	196	234	271	307	343	378	412	444	475	505	534	562	589	615	640	664	687	709	730	-	-	-	-	-	-	-
19	1400	34	69	103	136	169	202	234	266	297	328	358	387	415	443	470	496	521	546	570	593	615	636	657	677	697	716	-	-	-	-
22	1600	30	60	90	119	148	177	206	234	262	289	316	343	369	394	419	443	467	490	512	534	555	575	595	615	634	652	670	687	703	720
25	1800	27	54	80	106	132	158	184	209	234	259	284	308	332	355	378	400	422	443	464	484	504	524	543	562	581	599	616	633	649	665
28	2000	24	48	72	96	120	143	166	189	212	235	257	279	301	323	344	365	385	405	425	444	463	482	500	518	536	553	569	585	601	616
31	2200	22	44	65	87	108	129	151	172	193	214	235	255	275	295	315	334	353	372	391	410	428	445	462	479	496	512	528	543	558	573
34	2400	20	40	60	80	99	119	139	158	178	197	216	235	254	272	290	308	326	344	362	380	397	413	429	445	461	476	491	506	521	535
37	2600	19	37	56	74	92	110	129	147	165	182	200	218	235	252	269	286	303	320	337	353	369	385	400	415	430	445	460	474	488	501
41	2800	18	35	52	69	86	103	120	137	153	170	187	203	219	235	251	267	283	299	314	329	344	359	374	388	402	416	430	444	458	471
44	3000	16	32	48	64	80	96	112	128	143	159	175	190	205	220	235	250	265	280	294	308	322	336	350	364	378	392	405	418	431	444
48	3200	15	30	45	60	75	90	105	120	134	149	163	178	193	207	221	235	249	263	277	291	305	318	331	344	357	370	383	395	407	419
55	3600	14	27	40	54	67	81	94	107	120	133	146	159	172	185	197	210	223	236	248	260	273	285	297	309	321	333	345	357	368	379
62	4000	12	24	36	48	60	72	84	96	108	120	132	144	155	167	178	190	202	214	225	236	247	258	269	280	291	302	313	324	335	346
70	4400	11	22	33	44	55	66	77	88	99	109	120	131	141	152	162	173	184	195	205	215	225	236	246	256	266	277	288	298	308	318
78	4800	10	21	31	41	51	61	71	81	91	100	110	120	130	140	149	159	168	178	187	197	207	217	227	236	245	255	265	275	285	294
86	5200	9	19	29	38	48	57	66	75	84	93	102	111	120	129	138	147	156	165	174	183	192	201	210	219	228	237	246	255	264	273
95	5600	9	18	27	36	45	53	62	70	78	87	96	104	112	121	130	138	147	155	163	171	180	188	196	204	212	221	229	238	246	255
104	6000	8	17	25	33	41	49	58	66	74	82	90	98	106	114	122	130	138	146	153	161	169	177	184	192	199	207	215	223	231	239
114	6400	8	16	24	31	38	46	54	62	70	77	85	93	100	108	115	123	130	138	145	152	160	167	174	181	188	195	203	210	218	225
124	6800	8	15	22	29	36	44	51	59	66	73	81	88	95	102	109	116	123	130	137	144	151	158	165	172	178	185	192	199	206	213
135	7200	7	14	21	27	34	41	48	55	62	69	76	83	90	97	103	110	117	123	129	136	143	150	157	163	169	176	182	189	195	202
147	7600	7	13	20	26	32	39	46	52	59	65	72	78	85	92	98	104	111	117	123	130	136	142	149	155	161	168	174	180	186	192
159	8000	7	13	19	25	31	37	44	50	56	62	68	74	81	87	93	99	106	112	118	124	130	136	142	148	154	160	166	172	178	184
171	8400	6	12	18	24	30	36	42	48	54	59	65	71	77	83	89	95	101	107	113	118	124	130	136	142	148	154	160	166	172	177
185	8800	6	12	18	23	29	35	41	47	52	57	63	69	74	80	85	91	97	103	108	113	119	125	131	137	142	148	154	160	166	171
199	9200	6	12	22	22	28	34	40	45	50	55	61	67	72	77	82	88	94	99	104	109	115	121	127	132	137	143	149	154	160	165
214	9600	6	12	22	22	27	33	38	43	48	53	59	64	69	74	79	85	90	95	100	105	111	117	122	127	132	138	144	149	154	159
229	10000	6	11	21	21	26	31	36	41	46	51	56	61	66	71	76	82	87	92	97	102	108	113	118	123	128	134	139	144	149	154
245	10400	5	10	20	20	25	30	35	40	45	49	54	59	64	69	74	79	84	89	94	99	104	109	114	119	124	129	134	139	144	149
262	10800	5	10	20	20	24	29	34	39	43	47	52	57	62	67	72	77	82	87	92	96	101	106	111	116	120	125	130	135	140	144
280	11200	5	10	19	19	23	28	33	38	42	46	51	56	61	66	70	75	80	85	89	93	98	103	108	112	116	121	126	131	136	140
298	11600	5	10	18	18	22	27	32	37	41	45	50	55	60	64	68	73	78	82	86	90	95	100	105	109	113	118	123	128	132	136
318	12000	5	10	18	18	22	27	32	36	40	44	49	54	58	62	66	71	76	80	84	88	93	98	102	106	110	115	120	124	128	132
339	12400	5	9	17	17	21	26	31	35	39	43	48	52	56	60	64	69	74	78	82	86	91	96	100	104	108	113	117	121	125	129
360	12800	5	9	13	17	21	26	30	34	38	42	47	51	55	59	63	68	72	76	80	84	89	93	98	102	106	111	115	119	123	127
382	13200	4	8	12	16	20	25	29	33	37	41	46	50	54	58	62	67	71	75	79	83	87	91	96	100	104	109	113	118	122	126
405	13600	4	8	12	16	20	24	28	32	36	40	45	49	53	57	61	66	70	74	78	82	86	90	95	99	103	108	112	117	121	125
429	14000	4	8	12	16	20	24	28	32	36	40	44	48	52	56	60	65	69	73	77	81	85	90	95	99	103	108	112	117	1221	125
454	14400	4	8	12	16	19	23	27	31	35	39	43	47	51	55	60	64	86	72	76	81	86	91	96	100	104	109	113	118	122	126
481	14800	4	8	12	16	19	23	27	31	35	39	43	47	51	55	60	64	86	72	76	81	86	91	96	100	105	110	114	119	123	127
511	15200	4	8	12	16	20	24	28	32	36	40	44	48	52	56	61	65	69	73	77	82	87	92	97	102	107	112	116	121	125	129
544	15600	5	9	13	17	21	25	29	33	38	42	47	51	55	59	63	67	72	76	81	86	91	96	101	106	111	116	121	127	132	137
579	16000	5	9	14	18	22	26	31	35	40	45	50	54	59	63	68	73	78	83	88	93	99	105	111	117	123	130	137	144	152	160
619	16400	5	10	15	20	24	29	34	39	44	49	55	61	67	73	80	88	96	104	112	120	128	-	-	-	-	-	-	-	-	-
669	16800	6	12	18	24	30	37	46	56	66	76	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
