11	1000	49	97	143	190	235	279	322	363	403	442	479	515	549	582	614	644	673	701	727	-	-	-	-	-	-	-	-	-	-	-
14	1200	40	80	119	158	196	235	271	307	343	378	412	444	475	505	534	562	589	615	640	664	687	709	730	-	-	-	-	-	-	-
16	1400	34	69	103	136	169	202	234	266	297	328	358	387	415	442	469	495	521	546	570	593	615	636	657	677	696	715	734	-	-	-
19	1600	30	60	90	119	148	177	206	234	262	289	316	342	368	393	418	442	466	489	512	534	555	575	595	615	634	652	670	687	704	720
21	1800	27	54	80	106	132	158	184	209	234	259	284	308	332	355	378	400	422	443	464	485	505	524	543	562	581	599	616	633	649	665
24	2000	24	48	72	96	119	142	166	189	212	235	257	279	301	323	344	365	385	405	425	444	463	482	500	518	535	552	568	584	600	616
26	2200	22	43	65	87	108	129	151	172	193	214	235	255	275	295	315	334	353	372	391	409	427	444	461	478	495	511	527	543	558	573
29	2400	20	39	59	79	99	119	139	158	178	197	216	235	254	272	290	308	326	344	361	378	395	412	428	444	460	476	491	506	521	535
32	2600	19	37	56	74	92	110	129	147	165	182	200	218	235	252	269	286	303	319	335	351	367	383	399	414	429	444	459	473	487	501
35	2800	18	35	52	69	86	103	120	137	154	170	187	203	219	235	251	267	283	298	313	328	343	358	373	388	402	416	430	444	458	471
37	3000	16	32	48	64	80	96	112	128	144	159	175	190	205	220	235	250	265	279	294	308	322	336	350	364	378	392	405	418	431	444
40	3200	15	30	45	60	75	90	105	120	135	149	164	178	192	206	220	234	248	262	276	290	304	318	332	344	357	370	383	395	407	419
46	3600	14	27	40	54	67	80	94	107	120	133	146	159	172	185	198	210	223	236	248	260	273	285	297	309	321	333	345	357	368	379
52	4000	12	24	36	48	60	72	84	96	108	120	132	144	156	167	179	190	202	214	225	236	247	258	269	280	291	302	313	324	335	346
59	4400	11	22	33	44	55	66	77	88	99	109	120	131	142	152	163	173	184	195	205	215	226	237	247	257	267	278	288	298	308	318
66	4800	10	20	30	40	50	60	70	80	90	100	110	120	130	139	149	159	168	178	188	197	207	217	227	237	246	256	266	275	284	293
73	5200	9	18	27	37	46	55	65	74	83	92	101	110	119	128	137	146	155	164	173	182	192	201	210	219	228	237	246	255	263	271
80	5600	9	17	25	34	43	51	60	68	77	85	94	102	110	119	127	136	144	153	161	169	178	186	195	204	212	220	229	237	245	253
88	6000	8	16	24	32	40	48	56	64	72	80	88	96	103	111	119	127	135	143	151	159	167	175	183	191	198	206	214	222	229	237
