27	1000	49	97	144	190	235	279	322	364	405	445	483	519	553	585	617	647	675	701	-	-	-	-	-	-	-	-	-	-	-	-
33	1200	40	80	120	159	198	236	273	309	345	830	414	446	477	506	534	562	589	615	640	664	688	711	-	-	-	-	-	-	-	-
39	1400	34	68	102	136	170	203	236	268	299	330	360	389	417	444	470	496	521	546	570	593	615	637	658	679	699	-	-	-	-	-
45	1600	30	60	90	120	149	178	207	235	263	291	318	344	370	396	421	445	469	492	514	535	556	577	597	617	636	654	672	690	-	-
52	1800	27	54	81	107	133	159	185	210	235	260	285	309	333	357	381	404	426	447	467	487	506	525	544	563	583	600	618	635	651	667
58	2000	24	48	72	96	120	143	166	189	212	235	258	280	303	325	347	368	388	408	427	446	464	482	500	518	535	553	570	587	603	619
65	2200	22	44	66	88	109	131	152	173	194	215	236	257	278	298	318	337	356	375	393	411	428	445	462	479	495	512	528	544	560	576
71	2400	20	40	60	80	100	120	140	159	178	198	217	237	256	275	294	312	330	347	364	381	398	414	430	446	462	478	494	509	524	539
78	2600	19	37	56	74	92	110	128	147	165	183	201	219	237	255	273	290	307	323	339	355	371	387	402	417	433	448	463	477	491	505
85	2800	18	35	52	69	86	103	120	137	154	171	188	205	221	238	255	271	287	302	317	332	347	362	377	392	407	421	435	449	462	475
92	3000	16	32	48	64	80	96	112	128	144	160	176	192	208	223	239	254	269	283	298	312	327	342	356	370	384	397	410	423	436	449
100	3200	15	30	46	61	76	91	106	121	136	151	166	181	196	210	225	239	253	267	281	295	309	323	336	349	362	375	388	401	413	426
115	3600	14	28	41	54	68	82	95	108	122	135	149	162	175	188	201	214	227	240	253	266	279	291	303	315	327	339	351	363	374	385
131	4000	13	25	37	49	61	74	86	98	111	123	135	147	159	171	182	194	206	218	230	242	253	264	275	286	297	308	319	330	341	352
148	4400	12	23	34	45	56	68	79	90	102	113	124	135	146	156	166	177	188	199	210	221	231	242	252	263	273	283	294	304	314	324
166	4800	11	21	31	41	52	63	73	83	94	104	114	124	134	143	153	163	173	183	193	203	213	223	233	243	253	262	272	281	291	300
185	5200	10	19	29	38	48	58	68	77	87	96	105	115	124	133	142	152	161	170	179	189	198	207	217	226	235	244	253	262	271	280
204	5600	9	18	27	36	45	54	63	72	81	89	98	107	116	125	133	142	151	160	168	177	186	194	203	211	220	229	237	246	254	263
224	6000	8	17	25	34	42	51	59	67	76	84	92	100	109	118	126	134	143	151	159	167	175	183	191	199	207	216	224	232	240	248
244	6400	8	16	24	32	40	48	56	63	71	79	87	95	103	111	119	127	135	143	151	159	166	174	181	189	197	205	213	220	228	236
266	6800	8	15	23	30	38	46	53	60	68	75	83	91	98	106	114	121	128	136	144	151	158	166	173	181	188	196	204	211	218	226
289	7200	8	15	22	29	36	44	51	58	65	72	80	87	94	102	109	116	123	130	138	145	152	159	166	174	181	188	196	203	210	218
312	7600	7	14	21	28	35	42	49	56	63	70	77	84	91	98	105	112	119	126	133	140	147	154	161	168	175	182	190	197	204	212
337	8000	7	14	21	27	34	41	48	55	61	68	75	82	89	95	102	109	116	123	129	136	143	150	157	164	171	178	186	194	201	208
364	8400	7	13	20	26	33	40	47	54	60	67	74	80	87	93	100	107	114	121	127	134	141	148	155	161	168	176	184	193	202	211
391	8800	7	13	20	26	33	40	46	53	59	66	73	79	86	92	99	106	112	119	126	133	140	147	153	159	166	174	183	193	204	215
420	9200	6	13	19	26	32	39	46	52	59	66	72	79	85	92	99	106	113	120	127	134	140	147	153	160	167	175	184	194	206	220
453	9600	6	13	19	26	32	39	46	52	59	66	72	79	86	93	100	107	114	121	128	134	141	148	154	161	168	176	186	197	210	224
487	10000	7	13	19	26	32	39	46	52	59	66	73	80	87	94	102	109	116	123	130	138	146	154	162	170	178	187	196	206	217	228
527	10400	7	13	20	27	33	40	47	54	61	68	75	83	91	99	107	115	124	133	142	152	163	175	186	198	210	222	-	-	-	-
572	10800	8	15	23	30	37	45	54	63	72	81	91	102	113	125	138	151	165	178	-	-	-	-	-	-	-	-	-	-	-	-
631	11200	9	19	30	42	55	69	84	101	119	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
