600	1	-	1	-	1	-	1	-	1	-	1	-	1	-	92	0	-	18	-	0.9	0.4
800	4	-	4	-	4	-	4	-	4	-	4	-	4	-	90	0	-	18	-	1,2	0,6
1000	6	-	6	-	6	-	6	-	6	-	6	-	6	-	88	0	-	18	-	1,5	0,7
1200	8	11	8	11	8	11	8	11	8	11	8	11	8	11	86	0	1,9	18	0,2	1,8	0,8
1400	11	13	11	13	10	13	10	13	10	13	10	12	10	12	84	0	2,3	18	0,3	2,1	1
1600	13	15	13	15	13	15	13	14	13	14	12	14	12	13	81	0	2,7	17	0,3	2,5	1,2
1800	16	17	16	17	15	17	15	16	15	16	15	15	15	15	78	0	3,1	17	0,4	2,9	1,4
2000	18	19	18	19	18	18	18	18	18	17	17	16	17	16	75	0	3,5	16	0,4	3,3	1,6
2200	21	20	21	20	21	20	20	19	20	18	20	18	20	17	72	0	3,9	16	0,5	3,6	1,8
2400	24	22	24	22	24	21	23	21	23	20	23	20	22	19	70	0	4,3	16	0,5	4	2
2600	27	24	27	24	26	23	26	22	26	22	25	21	25	20	68	0	4,8	16	0,6	4,4	2,3
2800	30	26	30	25	29	25	29	24	29	23	28	22	28	22	66	1	5,3	16	0,7	4,7	2,5
3000	33	28	33	27	32	26	32	26	31	25	31	24	30	23	64	1	5,8	15	0,9	5,1	2,7
3200	37	30	36	29	35	28	35	27	34	27	34	26	33	25	62	1	6,4	15	1,1	5,5	3
3400	40	31	39	31	39	30	38	29	37	28	37	27	36	26	61	1	7	15	1,3	5,9	3,3
3600	44	33	43	32	42	32	42	31	41	30	40	29	39	28	59	1	7,6	14	1,5	6,3	3,6
3800	47	35	46	34	45	33	45	33	44	32	43	31	42	30	58	1	8,3	14	1,8	6,7	3,9
4000	51	37	50	36	49	35	48	34	47	33	47	32	46	31	56	1	9	14	2,1	7,2	4,2
4200	55	38	54	38	53	37	52	36	51	35	50	34	49	33	55	1	9,7	14	2,4	7,6	4,6
4400	59	40	58	40	57	39	55	38	54	37	53	36	52	34	54	1	10	14	2,7	8,1	5
4600	64	42	62	41	60	40	59	39	58	38	57	37	55	36	52	1	11	14	3	8,6	5,4
4800	68	44	66	43	64	42	63	41	62	40	60	38	59	37	50	1	12	14	3,3	9	5,8
5000	73	46	71	45	69	43	67	42	65	41	64	40	62	39	48	1	13	14	3,6	9,5	6,2
5200	77	48	75	46	73	45	71	44	69	43	68	42	66	40	46	1	14	14	3,9	10	6,6
5400	82	50	80	48	78	47	76	46	74	44	72	43	70	42	44	2	15	14	4,3	10	7,1
5600	88	52	85	50	82	48	80	47	78	46	76	44	74	43	43	2	16	14	4,7	11	7,6
5800	93	54	90	52	87	50	85	49	82	47	80	46	78	45	41	2	17	14	5,1	12	8,2
6000	99	56	95	54	92	52	89	51	87	49	84	48	82	46	40	2	18	14	5,5	12	8,8
6200	105	58	101	56	98	54	94	52	91	51	89	49	86	48	39	2	19	14	5,9	13	9,4
6400	111	60	107	58	103	56	99	54	96	52	93	51	90	49	38	2	20	15	6,3	13	10
6600	117	62	113	60	109	58	105	56	101	54	98	52	95	51	37	2	21	15	6,8	14	11
6800	124	64	119	62	114	60	110	58	106	56	103	54	99	52	35	2	22	15	7,2	15	11
7000	130	66	125	64	120	62	115	60	111	58	108	56	104	54	34	3	24	16	7,7	15	12
7200	137	68	131	66	126	64	121	61	117	59	113	57	109	56	33	3	25	16	8,1	16	13
7400	144	70	138	68	132	66	127	63	123	61	118	59	114	57	32	3	26	16	8,6	16	13
7600	151	72	145	70	139	68	134	65	129	63	124	61	119	59	31	3	27	16	9	17	14
7800	159	75	152	72	146	70	140	67	135	65	130	63	125	61	30	3	28	17	9,5	18	15
8000	167	77	160	74	153	72	147	69	141	67	136	65	130	63	29	3	29	17	10	18	16
8200	174	79	167	76	160	74	154	71	148	69	142	67	136	64	28	4	30	17	10	19	16
8400	182	81	175	78	168	76	161	73	154	71	148	68	142	66	28	4	31	18	11	20	17
8600	191	83	183	81	175	78	168	75	161	73	154	70	148	68	27	4	32	18	12	20	18
8800	199	85	191	83	183	80	175	77	168	75	161	72	154	70	27	4	34	18	13	21	19
9000	208	88	199	85	191	82	183	79	175	77	168	74	160	72	26	4	35	19	14	22	20
9200	217	90	208	87	199	84	191	81	183	79	175	76	167	74	26	4	37	19	15	23	21
