600	3	-	3	-	3	-	3	-	3	-	3	-	3	-	61	0	-	13	-	1,1	0,6
800	6	-	6	-	6	-	6	-	6	-	6	-	6	-	59	0	-	13	-	1,5	0,8
1000	10	12	10	12	9	12	9	12	9	11	9	11	9	11	57	0	2,2	12	0,3	1,9	1
1200	13	14	13	14	13	14	13	14	13	13	13	13	12	12	55	0	2,7	12	0,3	2,3	1,3
1400	17	16	17	16	17	16	17	15	16	15	16	14	16	14	53	0	3,2	12	0,4	2,7	1,5
1600	21	18	21	18	20	18	20	17	20	16	20	16	20	15	51	0	3,8	12	0,4	3,1	1,8
1800	25	20	25	20	24	19	24	19	24	18	24	18	23	17	50	1	4,4	12	0,5	3,5	2,1
2000	29	22	29	22	29	21	28	21	28	20	27	19	27	19	48	1	5	11	0,6	3,9	2,4
2200	34	24	33	24	33	23	32	22	32	22	31	21	31	20	47	1	5,7	11	0,8	4,3	2,8
2400	38	26	38	26	37	25	37	24	36	23	35	23	35	22	46	1	6,4	11	1	4,8	3,1
2600	43	28	43	27	42	27	41	26	40	25	40	24	40	24	44	1	7,2	11	1,3	5,3	3,5
2800	48	30	47	29	46	28	45	28	45	27	44	26	44	25	43	1	8	11	1,6	5,8	3,9
3000	53	32	52	31	51	30	50	29	49	28	49	28	48	27	41	1	8,8	12	1,9	6,3	4,3
3200	58	34	57	33	56	32	55	31	54	30	54	29	53	29	40	1	9,6	12	2,2	6,8	4,8
3400	64	36	62	35	61	34	60	33	59	32	58	31	57	30	39	1	10	12	2,5	7,3	5,3
3600	69	38	68	36	66	35	65	34	64	33	63	33	62	32	38	1	11	13	2,8	7,9	5,8
3800	75	40	74	38	72	37	70	36	69	35	68	34	67	33	36	1	12	13	3,2	8,5	6,3
4000	82	41	80	40	78	39	76	38	75	37	73	36	72	35	35	2	13	14	3,6	9,1	6,8
4200	88	43	86	42	84	41	82	40	80	38	79	37	77	36	34	2	14	14	4	9,7	7,4
4400	95	45	92	44	90	42	88	41	86	40	84	39	82	38	32	2	15	14	4,4	10	8
4600	102	47	99	46	97	44	94	43	92	42	90	41	88	40	31	2	16	14	4,8	11	8,7
