200	15	-	15	-	15	-	15	-	15	-	15	-	15	-	16	0	-	6,1	-	0,7	0,7
400	28	-	28	-	28	-	28	-	28	-	28	-	28	-	16	1	-	6,3	-	1,5	1,5
600	41	-	41	-	41	-	41	-	41	-	41	-	41	-	15	1	-	6,5	-	2,2	2,3
800	54	12	54	12	54	12	54	12	54	12	53	12	53	11	15	1	5,1	6,8	0,7	3	3,1
1000	67	14	67	14	67	14	67	14	67	14	66	14	66	13	15	2	6,5	7,2	1,1	3,7	4
1200	80	17	80	17	80	17	80	16	80	16	79	15	79	15	15	2	7,9	7,7	1,6	4,5	4,8
1400	94	20	94	19	93	19	93	18	93	18	93	17	93	17	15	2	9,4	8,2	2,1	5,3	5,6
1600	107	22	107	22	107	21	107	20	107	20	106	19	106	19	15	2	11	8,7	2,6	6,1	6,5
1800	121	25	121	24	121	23	121	22	120	22	120	21	119	21	14	2	12	9,2	3,1	6,9	7,4
2000	135	27	135	26	135	25	135	25	134	24	134	23	133	23	14	3	13	9,8	3,7	7,7	8,3
2200	150	30	150	29	149	28	149	27	148	26	148	25	147	24	14	3	15	11	4,2	8,5	9,2
2400	165	32	164	31	164	30	163	29	163	28	163	27	162	26	13	3	16	12	4,8	9,2	10
2600	180	35	180	33	179	32	178	31	178	30	177	29	177	28	13	3	18	12	5,4	10	11
2800	196	37	195	36	194	35	194	34	193	33	192	32	192	30	13	4	19	13	6	11	12
3000	212	39	211	38	210	37	209	36	209	35	208	34	207	32	13	4	21	14	6,6	12	13
3200	228	42	227	41	226	39	225	38	224	37	224	36	223	34	13	4	23	15	7,3	13	14
3400	245	44	244	43	243	42	242	40	241	39	240	38	239	36	12	4	24	17	8	14	16
3600	263	47	261	46	260	44	259	43	257	41	256	40	255	38	12	5	26	18	8,7	15	17
3800	281	50	279	48	277	46	276	45	274	44	273	42	272	40	12	5	27	20	9,4	15	18
4000	299	52	298	51	295	49	294	47	292	46	291	44	289	43	11	6	29	21	10	16	19
4200	319	55	317	53	314	51	312	50	311	48	309	46	307	45	10	6	30	23	11	18	20
4400	339	58	337	56	334	54	332	52	330	50	328	49	325	47	9,8	6	32	24	12	19	22
4600	361	61	358	59	355	57	352	55	350	53	347	51	344	49	9,4	7	34	26	13	20	23
4800	383	64	380	62	376	60	373	57	371	55	368	53	365	52	8,9	7	36	27	14	21	25
5000	407	67	403	65	399	62	396	60	393	58	390	56	386	54	8,4	8	38	29	15	22	26
5200	431	71	428	68	424	65	420	63	416	61	413	58	409	56	7,8	8	40	31	16	23	28
5400	461	74	455	71	450	69	446	66	441	63	437	61	433	59	7,1	9	42	32	18	24	30
5600	492	78	485	75	479	72	474	69	468	66	463	64	459	61	6,4	10	45	34	20	26	32
5800	527	82	519	79	511	75	505	72	498	69	492	67	488	64	5,6	11	48	35	22	27	34
6000	569	86	559	83	549	79	541	76	533	73	525	70	519	67	4,6	12	51	37	24	29	36
6200	625	92	610	88	597	84	584	80	574	77	564	73	555	70	3,3	13	55	39	26	31	39
6350	750	102	735	96	651	89	630	84	612	80	598	76	596	73	3,3	13	60	43	29	34	43
6400	-	-	750	99	669	90	645	85	627	81	613	77	601	74	3,2	15	60	43	29	34	43
6450	-	-	-	-	750	96	660	90	642	86	628	82	616	79	3,2	19	60	43	29	34	43
6510	-	-	-	-	-	-	750	93	661	-	646	-	634	-	3,2	19	67	43	31	38	49
