12200	-	-	-	-	-	-	775	-	850	-	889	-	920	-	2,9	21	-	34	-	56	56
12000	-	-	-	-	-	-	843	-	884	-	915	-	941	-	5,5	24	-	34	-	59	59
11800	-	-	-	-	835	-	879	-	911	-	937	-	960	-	7,2	27	-	34	-	61	61
11600	-	-	829	-	874	-	907	-	934	-	957	-	978	-	8,5	30	-	33	-	62	63
11400	823	-	869	-	903	-	930	-	954	-	975	-	994	-	9,6	32	-	33	-	63	64
11200	866	-	900	-	927	-	951	-	972	-	991	-	1009	-	11	34	-	33	-	64	65
11000	897	-	925	-	949	-	970	-	989	-	1007	-	1023	-	12	36	-	32	-	65	66
10800	923	-	947	-	968	-	987	-	1005	-	1021	-	1036	-	12	38	-	32	-	66	67
10600	945	-	967	-	986	-	1004	-	1020	-	1035	-	1049	-	13	40	-	31	-	66	67
10400	966	-	985	-	1002	-	1019	-	1034	-	1048	-	1061	-	13	42	-	31	-	67	68
10200	984	-	1002	-	1018	-	1033	-	1048	-	1061	-	1073	-	14	44	-	30	-	68	69
10000	1002	-	1018	-	1033	-	1047	-	1061	-	1073	-	1085	-	14	47	-	29	-	68	69
9800	1018	-	1033	-	1047	-	1060	-	1073	-	1085	-	1096	-	15	49	-	29	-	69	70
9600	1033	-	1047	-	1060	-	1073	-	1085	-	1096	-	1107	-	16	51	-	28	-	69	70
9400	1047	-	1061	-	1073	-	1085	-	1097	-	1108	-	1118	-	16	54	-	28	-	69	71
9200	1061	-	1074	-	1086	-	1097	-	1108	-	1118	-	1128	-	17	56	-	27	-	70	72
9000	1075	-	1087	-	1098	-	1108	-	1119	-	1129	-	1138	-	17	59	-	26	-	70	72
8800	1088	-	1099	-	1109	-	1119	-	1129	-	1139	-	1148	-	18	62	-	26	-	70	73
8600	1100	-	1110	-	1120	-	1130	-	1140	-	1149	-	1157	-	19	65	-	25	-	71	73
8400	1112	-	1122	-	1131	-	1141	-	1150	-	1159	-	1167	-	19	68	-	25	-	71	74
8230	1121	-	1131	-	1140	-	1149	-	1158	-	1167	-	-	-	19	70	-	24	-	71	74
8200	1123	-	1133	-	1142	-	1151	-	1160	-	-	-	-	-	19	70	-	24	-	71	74
8060	1131	-	1141	-	1150	-	1159	-	1167	-	-	-	-	-	20	72	-	23	-	74	75
8000	1135	-	1144	-	1153	-	1162	-	-	-	-	-	-	-	20	73	-	23	-	72	75
7900	1140	-	1150	-	1159	-	1164	-	-	-	-	-	-	-	20	75	-	23	-	72	75
7800	1146	-	1155	-	1164	-	1167	-	-	-	-	-	-	-	20	75	-	23	-	72	75
