13600	-	-	-	-	-	-	820	-	877	-	915	-	945	-	5	23	-	36	-	63	60
13400	-	-	-	-	781	-	859	-	901	-	934	-	962	-	7,2	26	-	35	-	65	62
13200	-	-	-	-	839	-	887	-	923	-	952	-	977	-	8,7	28	-	35	-	66	63
13000	-	-	814	-	872	-	910	-	942	-	968	-	991	-	9,7	30	-	35	-	67	64
12800	781	-	856	-	898	-	931	-	959	-	983	-	1005	-	10	32	-	34	-	68	65
12600	837	-	885	-	920	-	949	-	974	-	997	-	1017	-	12	34	-	34	-	69	66
12400	871	-	910	-	940	-	966	-	989	-	1010	-	1029	-	13	36	-	33	-	70	67
12200	898	-	931	-	958	-	982	-	1003	-	1023	-	1041	-	14	38	-	33	-	71	68
12000	921	-	950	-	974	-	996	-	1016	-	1035	-	1052	-	15	40	-	32	-	71	68
11800	941	-	967	-	990	-	1010	-	1029	-	1047	-	1063	-	15	42	-	32	-	72	69
11600	960	-	983	-	1004	-	1023	-	1041	-	1058	-	1073	-	16	44	-	32	-	72	69
11400	977	-	999	-	1018	-	1036	-	1053	-	1069	-	1083	-	16	46	-	31	-	73	70
11200	993	-	1013	-	1031	-	1048	-	1064	-	1079	-	1093	-	17	48	-	31	-	73	71
11000	1007	-	1027	-	1044	-	1060	-	1075	-	1089	-	1103	-	18	50	-	30	-	74	71
10800	1021	-	1040	-	1056	-	1071	-	1085	-	1099	-	1113	-	18	53	-	30	-	74	72
10600	1035	-	1052	-	1068	-	1082	-	1096	-	1109	-	1122	-	19	55	-	30	-	74	72
10400	1048	-	1064	-	1079	-	1093	-	1106	-	1118	-	1131	-	19	57	-	29	-	75	72
10200	1060	-	1076	-	1090	-	1103	-	1115	-	1128	-	1140	-	20	60	-	29	-	75	73
10000	1072	-	1087	-	1100	-	1113	-	1125	-	1137	-	1148	-	20	62	-	28	-	76	73
9800	1084	-	1098	-	1111	-	1123	-	1135	-	1146	-	1157	-	21	64	-	28	-	76	74
9600	1096	-	1108	-	1121	-	1133	-	1144	-	1155	-	1165	-	21	67	-	27	-	76	74
9560	1098	-	1110	-	1123	-	1135	-	1146	-	1156	-	1167	-	21	67	-	27	-	76	74
9400	1107	-	1119	-	1131	-	1142	-	1153	-	1163	-	-	-	22	70	-	27	-	76	75
9320	1111	-	1123	-	1135	-	1146	-	1157	-	1167	-	-	-	22	70	-	27	-	76	75
9200	1118	-	1129	-	1140	-	1152	-	1162	-	-	-	-	-	22	72	-	26	-	77	75
9090	1124	-	1135	-	1146	-	1157	-	1167	-	-	-	-	-	22	72	-	26	-	77	75
9000	1128	-	1139	-	1150	-	1161	-	-	-	-	-	-	-	23	75	-	25	-	77	75
8860	1131	-	1142	-	1153	-	1167	-	-	-	-	-	-	-	23	77	-	24	-	77	76
