67	1000	49	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
80	1200	41	82	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
93	1400	36	71	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
107	1600	31	62	93	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
121	1800	27	54	80	106	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
135	2000	24	48	72	96	120	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
149	2200	22	44	66	88	110	132	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
163	2400	20	40	60	81	101	121	141	161	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
178	2600	19	38	56	75	94	113	131	150	169	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
194	2800	18	36	53	70	87	105	122	140	158	176	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
209	3000	17	34	50	66	82	98	115	131	147	163	179	195	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
225	3200	16	32	47	63	78	93	108	124	139	155	170	185	201	216	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
242	3400	15	30	45	60	74	89	103	118	133	147	162	176	191	205	220	235	-	-	-	-	-	-	-	-	-	-	-	-	-	-
259	3600	15	29	43	57	71	85	99	113	127	140	154	168	182	195	209	223	237	251	-	-	-	-	-	-	-	-	-	-	-	-
294	4000	14	27	40	53	65	78	91	104	117	129	142	154	166	178	190	203	215	228	241	254	267	280	293	-	-	-	-	-	-	-
332	4400	13	25	37	49	61	74	86	98	110	121	133	145	157	169	180	192	203	215	226	238	249	260	272	283	294	305	316	327	-	-
373	4800	12	23	35	46	58	70	81	92	103	114	126	137	148	160	171	182	192	203	214	225	236	246	257	267	277	288	298	308	319	329
420	5200	12	23	35	46	58	69	80	91	102	113	124	135	145	156	166	177	187	198	208	218	228	238	248	258	268	278	288	298	308	317
474	5600	12	24	36	47	59	70	81	92	103	114	125	136	146	157	167	178	188	199	209	219	229	239	249	259	268	278	287	296	305	314
541	6000	13	26	39	51	63	75	87	99	110	121	132	143	154	165	175	186	196	207	217	227	237	247	257	267	276	286	295	304	313	322
645	6400	20	38	55	71	86	100	114	127	140	153	165	177	189	200	211	223	234	245	256	267	277	287	297	307	317	327	337	346	355	364
750	6510	64	99	123	143	161	177	192	206	220	233	246	259	272	284	295	307	319	330	341	352	362	372	382	392	402	412	422	432	442	451
