750	8590	21	39	55	68	79	88	96	104	111	117	123	128	133	138	143	147	151	155	159	163	167	170	173	176	179	181	184	187	189	192
842	8400	7	14	21	28	34	40	45	50	55	60	65	69	73	77	81	84	87	90	93	96	99	102	105	108	110	113	115	118	120	122
888	8200	6	11	16	20	24	28	32	36	40	44	48	51	54	57	60	63	66	69	72	74	77	79	82	84	87	89	91	93	95	97
923	8000	4	8	12	16	19	23	26	29	32	35	38	41	44	47	49	51	54	56	59	61	63	65	67	69	72	74	76	78	80	82
952	7800	4	7	10	13	16	19	22	25	27	30	32	35	37	40	42	44	47	49	51	53	55	57	59	61	63	65	66	67	69	71
978	7600	3	6	9	11	14	17	19	22	24	26	28	30	32	34	36	38	41	43	45	47	48	50	52	54	55	57	58	60	61	63
1001	7400	2	5	8	10	12	15	17	19	21	23	25	27	29	30	32	34	36	38	40	42	43	44	46	48	49	51	52	54	55	57
1022	7200	2	5	7	9	11	13	15	17	19	21	23	24	26	27	29	31	32	34	36	38	39	40	42	43	45	46	48	49	50	52
1042	7000	2	4	6	8	10	12	14	16	17	19	21	22	24	25	27	28	30	31	33	34	36	37	38	39	41	42	44	45	46	47
1061	6800	2	4	6	8	9	11	12	14	15	17	19	20	22	23	25	26	28	29	30	31	33	34	35	36	38	39	40	41	42	43
1079	6600	2	3	5	7	8	10	11	13	14	16	18	19	20	22	23	25	26	27	28	29	30	31	32	33	35	36	37	38	39	40
1096	6400	2	3	5	6	8	9	11	12	14	15	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
1113	6200	1	3	4	6	7	8	10	11	13	14	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
1129	6000	1	3	4	5	7	8	9	10	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33
1145	5800	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	-	-	-	-	-	-	-	-	-
1160	5600	1	2	3	4	5	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-
