827	6400	30	63	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
890	6200	10	21	33	46	60	75	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
934	6000	7	14	21	28	36	46	58	72	88	105	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
970	5800	5	10	15	21	27	34	41	49	57	65	74	85	98	112	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1001	5600	4	8	12	17	22	27	32	37	42	48	54	61	69	78	90	105	123	145	-	-	-	-	-	-	-	-	-	-	-	-
1030	5400	3	7	10	14	18	22	26	31	35	40	45	51	57	63	69	76	84	93	104	118	137	162	-	-	-	-	-	-	-	-
1056	5200	3	6	9	12	15	18	22	26	30	34	38	43	48	53	58	63	69	75	82	89	98	109	122	137	155	-	-	-	-	-
1080	5000	2	5	8	10	13	16	19	22	26	29	32	36	41	45	49	53	58	63	68	73	79	85	92	100	111	125	143	165	191	-
1103	4800	2	4	7	9	11	14	16	19	22	25	28	31	35	38	42	45	49	53	57	61	66	72	78	84	91	100	111	124	139	156
1124	4600	2	4	6	8	10	12	14	17	19	22	25	27	30	33	36	39	42	45	48	52	56	61	66	71	76	82	88	94	100	107
1145	4400	2	3	5	7	9	11	13	15	17	20	23	25	27	29	32	34	36	39	42	46	49	53	57	61	65	69	74	79	84	89
1165	4200	2	3	5	6	8	10	12	14	16	19	21	23	25	27	29	31	33	36	39	42	45	48	51	54	57	61	65	69	73	77
1167	4180	1	2	4	6	8	10	12	14	16	18	20	22	24	26	29	31	33	35	38	41	44	47	50	53	56	60	64	68	72	76
