17	1000	49	97	144	190	235	279	322	364	405	445	483	519	553	585	616	702	727	-	-	-	-	-	-	-	-	-	-	-	-	-
22	1200	42	82	121	159	197	235	272	308	344	379	413	445	476	506	535	562	588	614	639	663	686	709	731	-	-	-	-	-	-	-
27	1400	35	69	103	136	169	202	234	266	298	329	359	388	416	443	469	495	521	546	570	593	615	637	658	678	697	715	-	-	-	-
32	1600	30	61	91	120	149	177	206	234	262	289	316	343	369	394	419	444	468	491	513	534	555	575	595	615	634	653	673	692	711	729
37	1800	27	54	80	106	132	157	183	209	234	259	283	307	331	354	377	400	422	444	465	485	505	525	544	563	581	599	616	633	649	665
42	2000	24	48	72	95	119	142	166	189	212	235	257	279	301	322	343	364	385	405	425	444	463	482	500	518	535	552	569	585	601	616
48	2200	22	44	66	87	109	130	152	173	194	215	235	255	275	295	314	334	354	373	392	410	428	445	462	479	495	511	527	543	558	573
54	2400	20	40	60	79	99	119	139	159	178	197	216	235	254	272	289	307	325	343	361	379	396	412	429	445	460	475	490	505	520	534
59	2600	19	37	55	73	91	109	127	145	163	181	199	216	234	251	268	284	301	318	335	352	368	384	399	414	429	444	458	472	486	500
65	2800	17	34	51	67	84	101	118	135	152	168	185	201	217	233	249	265	281	297	313	328	343	358	373	388	402	416	430	444	458	471
72	3000	16	32	48	63	79	95	111	127	143	158	173	188	203	219	234	249	264	279	294	308	322	336	350	364	378	392	406	419	432	445
78	3200	15	30	45	60	74	89	104	119	134	148	163	178	192	206	220	234	248	262	276	290	304	318	332	345	358	371	384	397	409	421
92	3600	13	26	40	53	66	80	94	107	120	133	146	158	171	184	196	209	222	235	248	260	272	284	296	308	320	332	344	356	367	378
106	4000	12	24	36	48	60	73	85	97	109	120	132	144	156	167	178	190	202	213	224	235	246	258	269	281	292	303	314	325	335	345
122	4400	11	22	33	44	55	67	78	88	99	109	120	131	142	152	163	174	185	196	206	217	227	238	248	258	269	279	289	299	308	317
138	4800	10	21	31	41	51	61	71	81	91	100	110	120	130	140	150	160	170	180	190	200	210	219	229	238	248	257	266	275	284	293
155	5200	10	20	29	38	47	56	65	74	83	92	101	111	121	130	139	148	157	166	176	185	194	203	212	221	230	239	247	255	263	271
173	5600	9	18	27	35	43	52	60	68	77	85	94	103	112	121	129	137	146	154	163	172	180	188	196	205	213	222	230	238	246	253
192	6000	8	16	24	32	40	48	56	64	72	80	88	96	104	112	120	128	136	144	152	160	168	175	183	191	199	207	215	223	230	238
211	6400	7	14	22	29	37	45	53	60	68	75	82	90	97	104	112	120	127	135	143	150	157	164	172	179	186	194	202	210	217	225
231	6800	7	14	22	29	36	43	50	57	64	71	78	85	92	99	106	113	120	128	135	142	149	156	163	170	177	185	192	199	206	214
252	7200	6	13	19	26	32	39	46	53	60	67	74	81	88	95	101	108	115	122	129	136	143	150	157	164	170	177	184	191	198	205
274	7600	6	12	18	25	31	37	44	51	57	64	71	78	85	92	98	104	111	118	124	131	138	145	152	159	165	172	178	185	192	198
296	8000	6	12	18	24	30	36	43	49	55	62	68	75	82	89	95	101	108	115	121	128	135	141	148	155	161	168	174	181	188	194
320	8400	6	11	17	23	29	35	42	48	54	60	66	73	80	87	93	99	106	113	119	126	132	138	145	152	158	165	171	178	185	191
345	8800	6	11	17	23	29	35	41	47	53	59	65	72	78	85	91	97	104	110	116	123	129	135	142	149	155	162	168	175	182	188
371	9200	6	11	17	23	29	35	40	46	52	58	64	71	77	83	89	95	101	107	113	120	126	132	139	146	152	159	165	172	178	185
399	9600	6	11	17	23	29	35	40	46	52	58	64	70	76	82	87	93	99	105	111	117	123	129	136	142	148	155	161	168	175	182
428	10000	6	11	17	23	29	35	40	46	52	58	64	69	75	80	85	91	97	103	109	115	121	127	133	139	145	152	158	165	172	179
460	10400	6	11	17	23	29	35	41	47	53	59	65	70	76	81	87	92	98	104	110	117	124	130	137	143	150	157	164	171	178	185
495	10800	6	12	18	24	30	36	42	48	54	60	66	72	78	84	90	97	104	111	118	125	133	140	147	154	162	171	180	189	198	207
536	11200	6	12	18	25	31	38	44	51	57	64	71	78	85	92	100	109	118	127	136	145	155	166	177	189	202	-	-	-	-	-
585	11600	7	13	20	28	36	44	52	61	70	79	89	100	111	123	135	148	-	-	-	-	-	-	-	-	-	-	-	-	-	-
653	12000	10	21	34	48	64	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
