37	1800	27	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
42	2000	24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
48	2200	22	44	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
54	2400	20	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
59	2600	18	37	55	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
65	2800	17	34	51	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
72	3000	16	32	48	63	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
78	3200	15	29	44	58	73	87	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
92	3600	13	26	40	53	66	78	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
106	4000	12	24	36	48	59	71	82	94	106	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
122	4400	11	22	33	44	54	65	76	87	98	110	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
138	4800	10	20	30	40	50	60	70	80	90	100	111	122	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
155	5200	10	19	28	37	46	55	64	73	82	91	99	108	117	126	134	142	150	-	-	-	-	-	-	-	-	-	-	-	-	-
173	5600	9	17	26	34	43	51	60	68	76	84	92	100	108	117	125	133	141	149	157	166	174	-	-	-	-	-	-	-	-	-
192	6000	8	16	24	32	40	48	56	64	71	79	86	93	101	109	117	125	133	141	149	157	165	173	181	189	197	-	-	-	-	-
211	6400	7	14	22	29	37	45	53	60	67	74	81	88	96	103	111	119	126	134	141	149	156	163	171	179	186	193	200	207	214	-
231	6800	6	13	20	27	34	41	49	56	63	70	77	84	91	98	106	113	120	127	134	141	148	155	162	169	175	182	188	194	200	206
252	7200	6	13	19	26	32	39	46	52	59	66	73	79	86	93	100	107	114	120	127	134	141	147	153	159	165	171	177	183	189	195
274	7600	6	13	19	25	31	37	43	49	56	62	69	75	82	88	95	101	108	114	120	127	133	139	144	150	156	162	168	174	179	185
296	8000	6	12	18	24	30	36	42	48	54	60	66	72	78	84	90	96	102	108	114	120	126	132	137	142	148	154	160	165	171	177
320	8400	6	11	17	23	29	35	41	47	53	59	64	70	75	81	87	92	98	104	110	116	122	127	132	137	142	148	153	158	164	170
345	8800	6	11	17	23	28	34	40	45	51	57	62	68	73	79	84	89	95	101	107	113	118	123	128	133	138	143	148	153	158	164
371	9200	6	11	17	23	28	33	39	44	50	56	61	67	72	77	82	87	93	98	104	109	114	119	124	129	134	139	144	149	154	159
399	9600	6	11	16	22	27	32	38	43	48	54	59	65	70	75	80	85	91	96	101	106	111	116	121	126	131	136	141	145	150	155
428	10000	6	11	16	22	27	32	38	43	48	53	58	63	68	73	78	83	89	94	99	104	109	114	119	124	129	134	138	143	148	153
460	10400	6	11	16	22	27	32	38	43	48	53	58	63	68	73	78	83	89	94	99	104	109	114	119	124	129	133	137	142	147	152
495	10800	6	12	17	23	29	34	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	129	133	137	142	147	152
536	11200	6	12	18	24	30	36	42	47	52	58	63	68	73	79	84	89	94	99	104	109	113	118	123	128	132	137	142	147	152	157
585	11600	7	13	20	26	32	38	44	50	56	62	68	74	80	86	92	97	103	108	113	118	123	128	133	138	143	147	152	157	162	167
653	12000	9	18	26	34	42	50	57	64	71	78	85	92	98	104	110	116	122	128	133	139	145	151	156	161	166	171	176	181	186	191
750	12220	25	47	66	81	93	103	112	121	129	137	145	153	160	167	174	180	187	194	201	208	215	222	229	236	242	247	252	256	260	264
