843	12000	6	14	25	39	56	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
879	11800	5	10	15	21	27	34	43	54	67	83	101	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
907	11600	4	7	11	15	19	24	29	34	39	45	52	61	71	83	97	113	-	-	-	-	-	-	-	-	-	-	-	-	-	-
930	11400	3	6	9	12	15	18	22	25	29	33	37	42	47	52	57	63	70	79	90	103	115	-	-	-	-	-	-	-	-	-
951	11200	3	5	8	10	13	16	19	22	25	28	31	34	37	41	45	49	54	59	64	69	75	82	91	101	113	127	-	-	-	-
970	11000	3	5	7	9	12	14	16	19	21	24	27	29	32	35	38	41	45	49	53	57	61	66	71	76	81	87	94	103	113	124
987	10800	2	4	6	8	10	12	14	16	18	20	23	25	28	30	33	36	39	42	45	48	51	55	59	63	67	72	77	82	87	92
1004	10600	2	4	6	7	9	11	12	14	15	17	20	22	24	26	29	32	34	37	39	42	45	48	51	54	58	62	65	69	72	76
1019	10400	2	4	6	7	8	10	11	12	13	15	18	20	22	24	26	28	30	33	35	37	39	41	44	47	50	53	56	59	62	66
1033	10200	2	4	5	6	7	9	10	11	12	14	16	18	19	21	23	25	27	29	31	33	34	36	38	41	44	46	48	51	54	57
1047	10000	2	3	4	6	7	9	10	11	12	13	15	16	18	19	21	23	25	27	28	30	31	33	35	37	39	41	43	45	48	51
1060	9800	1	2	3	5	6	8	9	10	11	12	14	15	17	18	20	22	24	25	26	27	28	30	32	34	36	38	40	42	44	46
1073	9600	1	2	3	5	6	8	9	10	11	12	14	15	16	17	19	20	22	23	24	25	26	28	30	32	34	36	38	40	42	43
1085	9400	1	2	3	5	6	7	8	9	10	11	13	14	15	16	18	19	20	21	22	23	25	27	29	30	31	33	35	37	39	40
1097	9200	1	2	3	4	5	6	8	9	10	11	13	14	15	16	17	18	19	20	21	22	24	26	27	28	29	31	32	34	36	37
1108	9000	1	2	3	4	5	6	7	8	9	10	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	29	30	31	33	34
1119	8800	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	27	28	29	31	32
1130	8600	1	2	3	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	29	30
1141	8400	1	2	3	3	4	5	6	7	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
1151	8200	1	2	3	3	3	4	5	6	7	8	9	10	11	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
1162	8000	1	2	3	3	3	4	5	6	7	8	9	10	11	11	12	13	14	15	15	16	17	18	19	20	21	22	23	24	25	26
1167	7900	1	2	3	3	3	4	5	6	7	8	9	10	11	11	12	13	14	15	15	16	17	18	19	19	20	21	22	23	24	25
