46	1000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
55	1200	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
65	1400	34	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
74	1600	30	60	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
84	1800	26	53	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
94	2000	23	47	70	91	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
105	2200	21	43	64	84	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
115	2400	20	40	59	78	96	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
126	2600	18	37	55	73	90	107	124	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
136	2800	17	34	51	68	84	100	116	132	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
147	3000	16	32	48	64	79	95	110	125	139	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
158	3200	15	30	46	61	75	90	104	118	131	145	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
170	3400	14	28	43	57	71	85	98	111	124	138	152	165	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
181	3600	13	27	41	54	67	80	93	106	119	132	145	158	170	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
205	4000	12	24	36	48	61	73	85	97	109	121	132	143	154	165	176	187	197	-	-	-	-	-	-	-	-	-	-	-	-	-
229	4400	11	22	33	44	55	67	78	89	100	111	121	132	142	153	163	174	184	194	204	214	-	-	-	-	-	-	-	-	-	-
255	4800	10	21	31	41	51	62	72	82	92	102	112	123	133	143	152	162	171	181	190	200	209	218	227	235	243	251	-	-	-	-
281	5200	10	20	29	39	48	58	67	77	86	96	105	115	125	134	143	152	161	170	179	188	197	206	215	223	231	239	247	255	263	270
310	5600	10	19	28	37	46	55	64	73	82	91	100	109	118	127	136	145	153	162	170	179	188	196	204	212	220	228	236	244	252	259
341	6000	9	18	27	36	45	53	62	71	79	88	97	105	113	122	130	139	147	155	163	171	179	187	195	203	211	219	227	235	243	250
374	6400	9	17	26	35	44	52	60	69	77	85	94	102	110	118	126	134	142	150	157	165	172	180	188	196	204	212	220	227	235	242
409	6800	8	17	25	34	43	51	59	67	75	83	92	100	108	116	124	132	140	147	154	162	169	177	184	192	199	207	215	222	229	236
449	7200	8	17	25	34	42	51	60	68	76	84	92	100	108	116	124	132	139	147	154	162	169	177	184	192	199	206	213	220	227	234
495	7600	9	18	27	36	44	52	61	69	78	86	94	102	110	118	126	134	141	149	156	164	171	179	186	194	201	209	216	223	230	237
550	8000	10	20	30	39	48	57	65	74	83	91	99	108	116	125	133	141	149	157	165	172	180	187	195	202	210	217	225	232	240	247
630	8400	13	26	38	50	61	72	82	92	102	111	121	130	139	148	157	165	174	182	191	199	208	216	225	233	241	248	255	262	269	276
750	8590	38	70	97	119	137	152	165	176	186	196	206	216	226	236	246	255	264	273	282	291	299	308	316	325	333	341	349	357	364	371
