750	16640	18	33	46	56	63	69	75	80	85	90	94	98	102	106	109	112	115	118	121	123	125	127	129	131	133	135	137	139	141	143
794	16600	6	12	18	24	29	34	39	44	49	53	56	59	62	65	68	71	74	77	80	82	85	87	89	91	93	95	97	99	101	103
842	16400	4	7	10	14	17	21	25	28	31	33	36	38	40	42	44	47	49	51	53	55	57	59	61	63	64	66	68	70	72	73
871	16200	3	5	8	11	13	16	19	22	24	26	28	30	32	34	35	37	39	41	43	44	46	48	50	51	52	54	56	57	58	59
895	16000	2	4	6	8	10	12	15	17	19	21	23	25	26	28	29	31	33	34	35	36	38	39	41	42	43	45	46	47	48	49
915	15800	2	3	4	6	8	9	11	13	15	17	19	21	22	23	24	26	28	29	30	31	33	34	35	36	37	38	39	40	41	43
932	15600	2	2	3	5	7	8	9	11	13	15	16	18	19	20	21	23	24	26	27	28	29	30	31	32	33	34	35	36	37	39
947	15400	2	2	3	4	6	7	8	10	12	14	15	16	17	18	19	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
962	15200	1	2	3	4	6	7	8	10	11	12	13	14	15	16	17	19	20	21	22	23	24	25	26	27	28	29	30	31	32	32
975	15000	1	2	3	4	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	30
987	14800	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15	16	17	18	19	20	21	22	23	24	25	26	27	28	28
999	14600	1	2	3	4	5	6	7	8	9	9	10	11	12	13	14	14	15	16	17	17	18	19	20	21	22	23	24	25	26	26
1010	14400	1	2	3	4	5	6	7	8	8	8	9	10	11	12	13	13	14	15	15	16	16	17	18	19	20	21	22	23	24	24
1021	14200	1	2	3	4	4	5	6	7	7	7	8	9	10	11	12	13	13	14	14	15	15	16	17	18	19	19	20	21	22	23
1031	14000	1	2	3	4	4	5	6	7	7	7	8	9	10	11	11	12	12	13	13	14	14	15	16	17	18	18	19	20	21	22
1040	13800	1	1	2	3	4	5	6	6	6	6	7	8	9	10	10	11	11	12	12	13	14	15	16	16	17	17	18	19	20	21
1050	13600	1	1	2	3	3	4	5	6	6	6	7	7	8	9	9	10	11	12	12	13	14	14	15	15	16	16	17	18	19	20
1059	13400	1	1	2	3	3	4	5	6	6	6	7	7	8	8	9	10	10	11	11	12	13	13	14	14	15	15	16	17	18	19
1069	13200	1	1	2	3	3	4	5	5	5	5	6	7	7	8	8	9	10	11	11	12	12	13	13	14	14	14	15	16	17	17
1078	13000	1	1	2	3	3	4	5	5	5	5	6	6	7	7	8	9	9	10	10	11	11	12	12	13	13	13	14	15	16	16
1086	12800	1	1	2	3	3	4	5	5	5	5	6	6	7	7	8	9	9	10	10	11	11	12	12	13	13	13	14	14	15	15
1094	12600	1	1	2	2	3	3	4	5	5	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	12	13	13	14	15
1102	12400	1	1	2	2	3	3	4	5	5	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	12	13	13	14	15
1110	12200	1	1	2	2	3	3	4	5	5	5	5	6	6	7	7	8	8	9	9	10	10	10	11	12	12	12	13	13	14	15
1118	12000	1	1	1	2	2	3	3	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	12	12	12	13	13	14	14
1126	11800	1	1	1	2	2	3	3	4	4	5	5	6	6	7	7	7	8	8	9	9	9	10	10	11	11	11	12	12	13	13
1134	11600	1	1	1	2	2	2	3	3	4	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	11	12	12	12	12
1141	11400	1	1	1	2	2	2	3	3	4	4	4	5	5	6	6	7	7	8	8	9	9	10	10	11	11	11	11	11	12	12
1148	11200	1	1	1	2	2	2	3	3	4	4	4	5	5	6	6	7	7	8	8	9	9	10	10	10	11	11	11	11	12	12
1155	11000	1	1	1	1	2	2	3	3	4	4	4	5	5	6	7	7	7	8	8	9	9	10	10	10	11	11	11	11	-	-
1163	10800	1	1	1	1	2	2	3	3	4	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
