750	10530	19	36	51	64	76	86	94	101	107	112	117	122	127	132	136	140	143	146	149	152	155	158	161	164	166	169	172	174	176	179
818	10400	8	14	20	25	30	35	40	44	48	52	56	60	63	66	69	72	75	78	81	83	86	89	91	93	95	98	100	102	104	106
871	10200	5	9	13	17	21	25	29	32	35	38	41	44	47	50	53	56	58	61	63	65	67	69	71	73	75	77	79	81	83	85
905	10000	4	7	10	13	16	19	22	25	28	31	33	36	39	41	43	45	47	49	51	53	55	57	59	60	62	64	65	67	69	71
933	9800	3	6	9	11	13	16	18	21	23	26	28	30	32	34	36	38	40	41	43	44	46	48	50	51	53	54	55	57	59	61
957	9600	2	5	8	10	12	14	16	18	20	22	24	26	27	29	31	32	35	36	37	38	39	41	43	44	46	47	48	50	51	53
978	9400	2	4	7	9	11	12	14	16	18	20	21	23	24	26	27	29	31	32	33	34	35	36	38	39	41	42	43	44	45	47
997	9200	2	4	6	8	10	11	13	15	17	18	19	21	22	23	24	26	28	29	30	31	32	33	34	35	37	38	39	40	41	43
1015	9000	1	3	5	7	9	10	12	13	15	16	18	19	20	21	22	24	26	27	28	29	30	31	32	33	34	36	37	38	39	41
1032	8800	1	2	4	6	8	9	11	12	14	15	16	17	18	19	21	22	24	25	26	27	28	29	30	31	32	34	35	36	37	39
1048	8600	1	2	4	5	7	8	10	11	13	14	15	16	17	18	20	21	22	23	24	25	26	27	28	30	31	32	33	34	35	37
1063	8400	1	2	3	5	6	7	9	10	12	13	14	15	16	17	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	35
1077	8200	1	2	3	5	6	7	8	9	11	12	13	14	15	16	18	19	20	21	22	23	23	24	25	26	27	28	29	30	31	33
1091	8000	1	2	3	5	6	7	8	9	10	11	12	13	14	15	17	18	19	20	21	22	22	23	24	25	26	27	28	29	30	31
1105	7800	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	20	21	22	23	24	25	26	27	28	29
1118	7600	1	2	3	4	5	6	7	8	9	10	11	12	13	14	14	15	16	17	18	19	19	20	21	22	23	23	24	25	26	27
1131	7400	1	2	3	4	5	6	7	8	9	9	10	11	12	13	13	14	15	16	17	18	19	19	20	21	22	22	23	24	25	26
1144	7200	1	2	3	4	5	6	7	8	9	9	10	11	12	13	13	14	14	15	16	17	18	18	19	20	-	-	-	-	-	-
1156	7000	1	2	2	3	4	5	6	7	8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
