6	1000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
18	2000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
20	2200	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
26	2600	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
29	2800	17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
32	3000	16	29	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
35	3200	15	27	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
42	3600	14	25	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
48	4000	12	23	35	47	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
55	4400	11	21	32	43	54	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
63	4800	10	20	30	39	49	59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
71	5200	9	18	27	36	45	54	64	74	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
80	5600	8	16	25	33	42	50	59	68	76	84	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
89	6000	7	15	23	31	39	46	54	62	70	78	86	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
99	6400	7	14	21	29	37	44	51	59	67	74	81	89	96	103	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
110	6800	7	14	21	28	35	42	49	56	63	70	77	84	90	97	103	110	-	-	-	-	-	-	-	-	-	-	-	-	-	-
121	7200	7	13	20	27	33	40	46	53	60	66	73	79	85	92	98	104	111	118	126	-	-	-	-	-	-	-	-	-	-	-
134	7600	6	12	19	25	31	37	43	50	56	62	69	75	81	87	93	99	105	111	117	122	127	133	-	-	-	-	-	-	-	-
147	8000	6	12	18	24	30	35	41	47	53	59	65	71	77	83	88	94	100	106	111	116	122	128	135	141	147	153	-	-	-	-
161	8400	6	11	17	22	28	34	39	45	51	56	62	67	73	79	84	90	95	101	106	111	117	123	129	135	140	145	151	156	162	168
175	8800	5	10	16	21	27	32	37	42	48	53	59	64	69	75	80	86	91	96	102	107	112	118	123	129	134	139	144	149	153	158
191	9200	5	10	15	20	25	30	35	40	46	51	56	61	66	72	77	82	87	92	98	103	108	113	118	123	128	133	137	142	146	151
207	9600	5	10	15	20	24	29	34	39	44	49	54	59	64	69	74	79	84	89	94	99	104	108	113	118	123	127	131	136	140	145
223	10000	5	9	14	19	23	28	33	38	42	47	52	57	62	67	71	76	81	86	90	95	100	104	109	113	118	122	126	131	135	139
240	10400	4	9	13	18	22	27	31	36	41	45	50	55	60	65	69	74	78	83	87	92	96	101	105	109	114	118	122	126	130	134
258	10800	4	9	13	18	22	26	31	35	40	44	49	53	58	62	67	71	76	80	85	89	93	97	101	105	110	114	118	122	126	130
277	11200	4	8	12	17	21	25	30	34	39	43	47	52	56	60	65	69	73	77	82	86	90	94	98	102	106	110	114	118	122	126
297	11600	4	8	12	16	21	25	29	33	38	42	46	50	54	58	63	67	71	75	79	83	87	91	95	99	103	107	111	115	119	123
318	12000	4	8	12	16	21	25	29	33	37	41	45	49	53	57	61	65	69	73	77	81	85	89	93	97	100	104	108	112	116	120
339	12400	4	8	12	16	21	25	29	33	37	40	44	48	52	56	59	63	67	71	75	79	83	87	91	95	98	102	106	110	113	117
361	12800	4	8	12	16	20	24	28	32	36	39	43	47	51	55	58	62	66	70	74	77	81	85	89	93	96	100	103	107	110	114
385	13200	4	8	12	16	20	24	27	31	35	38	42	46	50	54	57	61	64	68	72	75	79	83	87	91	94	98	101	105	108	112
410	13600	4	8	12	16	19	23	26	30	34	37	41	45	49	53	56	60	63	67	71	74	78	82	86	90	93	97	100	104	107	110
436	14000	4	7	11	15	18	22	26	30	34	37	41	44	48	52	55	59	63	67	71	74	78	82	86	90	93	97	100	103	106	109
464	14400	4	7	11	15	18	22	26	30	34	37	41	44	48	52	55	59	62	66	70	73	77	81	85	89	93	97	100	103	106	109
494	14800	4	7	11	14	18	22	26	30	34	37	40	44	47	51	54	58	62	66	70	74	78	82	86	90	94	97	100	103	106	109
527	15200	4	7	11	14	18	22	26	30	34	37	40	44	47	51	54	58	62	66	70	74	78	82	86	90	94	98	101	104	107	110
564	15600	4	8	12	16	19	23	27	31	35	39	43	46	50	53	57	61	65	69	73	76	80	84	88	92	96	100	104	108	111	114
608	16000	5	10	14	18	22	27	31	35	39	43	48	52	56	60	64	68	72	76	80	84	88	92	96	100	104	108	112	115	118	121
667	16400	7	14	20	26	32	37	42	47	52	56	61	66	71	76	80	85	89	93	97	101	105	109	113	117	121	125	129	133	137	140
750	16640	15	29	42	53	63	72	80	88	95	101	107	113	119	124	129	134	139	144	149	153	158	163	167	171	175	180	184	188	192	196
