67	1000	49	97	144	190	235	280	324	366	406	444	481	517	551	584	616	647	677	-	-	-	-	-	-	-	-	-	-	-	-	-
80	1200	41	82	122	161	200	238	275	311	346	380	413	445	477	508	538	566	593	620	646	671	-	-	-	-	-	-	-	-	-	-
93	1400	36	71	105	139	173	206	238	270	301	332	362	391	419	447	474	500	526	551	575	599	623	646	-	-	-	-	-	-	-	-
107	1600	31	62	93	123	152	180	208	236	264	292	320	347	373	399	424	448	472	495	518	541	563	584	605	625	-	-	-	-	-	-
121	1800	27	54	81	108	135	161	187	212	237	262	287	312	336	360	384	407	429	451	472	493	513	533	553	572	591	610	629	-	-	-
135	2000	24	49	73	98	122	146	169	192	215	238	261	284	307	329	351	372	393	413	433	453	472	491	510	529	547	565	583	600	-	-
149	2200	22	45	67	89	111	133	154	176	197	218	239	260	281	302	323	343	362	381	400	419	438	456	474	492	510	527	544	561	577	593
163	2400	20	41	62	82	102	122	142	162	182	202	222	242	262	281	300	319	337	355	373	391	409	427	444	461	478	494	510	526	542	558
178	2600	19	38	57	76	95	114	133	151	170	188	207	225	244	262	280	298	316	333	350	367	384	401	418	434	450	466	482	497	512	527
194	2800	18	36	54	72	89	107	125	142	159	176	194	211	228	245	262	279	296	313	330	346	362	378	394	410	425	440	455	470	485	500
209	3000	17	34	51	68	84	101	118	134	150	166	182	199	215	232	248	264	280	296	312	328	343	358	373	388	403	418	433	448	463	477
225	3200	16	32	48	64	79	95	111	126	141	157	173	189	205	221	236	252	267	282	297	312	327	342	356	370	384	399	413	428	443	457
242	3400	15	30	45	60	75	90	105	120	135	150	165	180	195	210	225	240	255	269	284	298	312	326	340	354	368	383	397	411	426	440
259	3600	15	29	43	57	72	86	101	115	129	143	158	172	186	200	215	229	243	257	271	285	299	313	327	341	355	369	383	397	412	426
294	4000	14	27	40	54	67	80	94	108	121	134	148	161	175	188	201	214	227	240	253	266	279	293	307	321	335	349	363	377	392	407
332	4400	13	26	38	51	63	76	88	101	114	127	140	153	166	179	192	205	217	230	243	256	270	284	298	312	326	340	354	369	384	399
373	4800	12	25	37	49	61	73	85	98	110	122	135	148	161	174	188	201	214	227	240	254	269	284	299	315	331	346	362	377	-	-
420	5200	12	24	36	48	60	72	84	97	109	122	135	148	162	176	191	206	221	237	253	270	288	306	324	-	-	-	-	-	-	-
474	5600	13	25	37	50	63	76	90	104	118	133	149	166	183	201	220	240	262	-	-	-	-	-	-	-	-	-	-	-	-	-
541	6000	14	28	43	58	74	91	110	133	160	190	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
645	6400	32	85	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
